CASENUM	VEH_NO	WEIGHT	REGION	STRATUM	PJ	PSU	PSUSTRAT	MFACTOR
201395507910	1	342.096	1	4	1	23	2	0
201395507910	2	342.096	1	4	1	23	2	0
201395507911	1	85.524	1	5	1	23	2	0
201395507911	2	85.524	1	5	1	23	2	0
201395507926	1	213.81	1	6	1	23	2	0
201395507926	2	213.81	1	6	1	23	2	0
201395507935	1	342.096	1	4	1	23	2	0
201395507935	2	342.096	1	4	1	23	2	0
201395507955	2	342.096	1	4	1	23	2	99
201395507961	1	85.524	1	5	1	23	2	0
201395507961	2	85.524	1	5	1	23	2	0
201395507975	1	342.096	1	4	1	23	2	0
201395507975	2	342.096	1	4	1	23	2	0
201395507976	1	21.381	1	3	1	23	2	0
201395507976	2	21.381	1	3	1	23	2	0
201395507978	1	213.81	1	6	1	23	2	0
201395507978	2	213.81	1	6	1	23	2	0
201395507980	1	21.381	1	3	1	23	2	0
201395507998	1	342.096	1	4	1	23	2	0
201395507998	2	342.096	1	4	1	23	2	0
201395508007	1	85.524	1	5	1	23	2	0
201395508019	2	342.096	1	4	1	23	2	99
201395508047	1	342.096	1	4	1	23	2	0
201395508047	2	342.096	1	4	1	23	2	0
201395508059	1	85.524	1	5	1	23	2	0
201395508059	2	85.524	1	5	1	23	2	0
201395508067	1	342.096	1	4	1	23	2	0
201395508067	2	342.096	1	4	1	23	2	0
201395508073	1	85.524	1	5	1	23	2	0
201395508073	2	85.524	1	5	1	23	2	0
201395508073	3	85.524	1	5	1	23	2	0
201395508089	1	342.096	1	4	1	23	2	0
201395508089	2	342.096	1	4	1	23	2	0
201395508093	1	213.81	1	6	1	23	2	0
201395508093	2	213.81	1	6	1	23	2	0
201395508113	1	2.1381	1	1	2	23	2	0
201395508113	2	2.1381	1	1	2	23	2	0
201395508113	3	2.1381	1	1	2	23	2	0
201395508218	1	342.096	1	4	1	23	2	0
201395508222	1	21.381	1	1	1	23	2	0
201395508241	1	342.096	1	4	1	23	2	0
201395508244	1	213.81	1	6	1	23	2	0
201395508244	2	213.81	1	6	1	23	2	0
201395508252	1	85.524	1	5	1	23	2	0
201395508252	2	85.524	1	5	1	23	2	0
201395508263	1	342.096	1	4	1	23	2	1
201395508263	2	342.096	1	4	1	23	2	0
201395508267	1	64.143	1	2	1	23	2	0
201395508299	1	85.524	1	5	1	23	2	0
201395508299	2	85.524	1	5	1	23	2	0
201395508300	1	342.096	1	4	1	23	2	0
201395508321	1	342.096	1	4	1	23	2	0
201395508321	2	342.096	1	4	1	23	2	0
201395508331	1	213.81	1	6	1	23	2	0
201395508341	1	342.096	1	4	1	23	2	0
201395508341	2	342.096	1	4	1	23	2	0
201395508356	1	2.1381	1	1	2	23	2	0
201395508369	1	2.1381	1	1	2	23	2	99
201395508398	1	209.5338	1	6	2	23	2	0
201395508398	2	209.5338	1	6	2	23	2	0
201395508448	1	2.1381	1	1	4	23	2	0
201395508448	2	2.1381	1	1	4	23	2	0
201395508463	1	2.1381	1	1	4	23	2	0
201395508507	1	85.524	1	5	1	23	2	0
201395508507	2	85.524	1	5	1	23	2	0
201395508517	1	21.381	1	3	1	23	2	0
201395508517	2	21.381	1	3	1	23	2	0
201395508525	1	342.096	1	4	1	23	2	0
201395508525	2	342.096	1	4	1	23	2	0
201395508534	1	21.381	1	1	1	23	2	0
201395508534	2	21.381	1	1	1	23	2	0
201395508538	1	85.524	1	5	1	23	2	0
201395508538	2	85.524	1	5	1	23	2	0
201395508549	1	342.096	1	4	1	23	2	0
201395508549	2	342.096	1	4	1	23	2	0
201395508567	1	2.1381	1	1	2	23	2	0
201395508567	2	2.1381	1	1	2	23	2	0
201395508574	1	2.1381	1	1	2	23	2	1
201395508596	1	2.1381	1	1	2	23	2	0
201395508596	2	2.1381	1	1	2	23	2	0
201395508630	1	342.096	1	4	1	23	2	0
201395508630	2	342.096	1	4	1	23	2	0
201395508639	1	21.381	1	1	1	23	2	0
201395508639	2	21.381	1	1	1	23	2	0
201395508640	1	21.381	1	1	1	23	2	0
201395508652	1	342.096	1	4	1	23	2	0
201395508652	2	342.096	1	4	1	23	2	0
201395508659	1	213.81	1	6	1	23	2	0
201395508659	2	213.81	1	6	1	23	2	0
201395508662	1	85.524	1	5	1	23	2	0
201395508662	2	85.524	1	5	1	23	2	0
201395508671	1	21.381	1	3	1	23	2	0
201395508677	1	342.096	1	4	1	23	2	0
201395508677	2	342.096	1	4	1	23	2	0
201395508813	1	342.096	1	4	1	23	2	0
201395508813	2	342.096	1	4	1	23	2	99
201395508824	1	213.81	1	6	1	23	2	0
201395508824	2	213.81	1	6	1	23	2	0
201395508830	1	85.524	1	5	1	23	2	0
201395508838	1	342.096	1	4	1	23	2	0
201395508838	2	342.096	1	4	1	23	2	0
201395508838	3	342.096	1	4	1	23	2	0
201395508841	1	21.381	1	3	1	23	2	0
201395508841	2	21.381	1	3	1	23	2	0
201395508850	1	85.524	1	5	1	23	2	0
201395508850	2	85.524	1	5	1	23	2	0
201395508850	3	85.524	1	5	1	23	2	0
201395508857	1	213.81	1	6	1	23	2	0
201395508857	2	213.81	1	6	1	23	2	0
201395508889	1	350.6484	1	4	2	23	2	0
201395508892	1	2.1381	1	1	2	23	2	0
201395508932	1	89.8002	1	5	4	23	2	0
201395508933	1	2.1381	1	1	4	23	2	0
201395508936	1	350.6484	1	4	4	23	2	0
201395508936	2	350.6484	1	4	4	23	2	0
201395508947	2	342.096	1	4	1	23	2	0
201395508958	1	21.381	1	3	1	23	2	0
201395508971	2	21.381	1	3	1	23	2	0
201395508973	1	342.096	1	4	1	23	2	0
201395508973	2	342.096	1	4	1	23	2	0
201395508973	3	342.096	1	4	1	23	2	0
201395508980	1	85.524	1	5	1	23	2	0
201395509057	1	342.096	1	4	1	23	2	0
201395509057	2	342.096	1	4	1	23	2	0
201395509064	1	21.381	1	1	1	23	2	0
201395509071	1	213.81	1	6	1	23	2	0
201395509075	1	85.524	1	5	1	23	2	0
201395509075	2	85.524	1	5	1	23	2	0
201395509075	3	85.524	1	5	1	23	2	0
201395509079	1	342.096	1	4	1	23	2	0
201395509079	2	342.096	1	4	1	23	2	0
201395509079	3	342.096	1	4	1	23	2	0
201395509100	1	21.381	1	3	1	23	2	0
201395509100	2	21.381	1	3	1	23	2	0
201395509103	1	342.096	1	4	1	23	2	0
201395509103	2	342.096	1	4	1	23	2	0
201395509108	1	85.524	1	5	1	23	2	0
201395509108	2	85.524	1	5	1	23	2	0
201395509129	1	2.1381	1	1	4	23	2	99
201395509129	2	2.1381	1	1	4	23	2	0
201395509159	1	19.2429	1	3	2	23	2	0
201395509202	1	89.8002	1	5	2	23	2	0
201395509202	2	89.8002	1	5	2	23	2	0
201395509202	3	89.8002	1	5	2	23	2	0
201395509202	4	89.8002	1	5	2	23	2	0
201395509243	1	342.096	1	4	1	23	2	0
201395509243	2	342.096	1	4	1	23	2	0
201395509247	1	85.524	1	5	1	23	2	0
201395509250	4	21.381	1	1	1	23	2	1
201395509254	1	213.81	1	6	1	23	2	0
201395509254	2	213.81	1	6	1	23	2	0
201395509263	1	64.143	1	2	1	23	2	0
201395509263	2	64.143	1	2	1	23	2	0
201395509263	3	64.143	1	2	1	23	2	0
201395509268	1	342.096	1	4	1	23	2	0
201395509268	2	342.096	1	4	1	23	2	0
201395509278	1	21.381	1	3	1	23	2	0
201395509278	2	21.381	1	3	1	23	2	0
201395509285	1	21.381	1	3	1	23	2	0
201395509287	1	85.524	1	5	1	23	2	0
201395509287	2	85.524	1	5	1	23	2	0
201395509296	1	342.096	1	4	1	23	2	0
201395509305	1	213.81	1	6	1	23	2	0
201395509305	2	213.81	1	6	1	23	2	0
201395509393	1	209.5338	1	6	4	23	2	0
201395509393	2	209.5338	1	6	4	23	2	0
201395509393	3	209.5338	1	6	4	23	2	99
201395509408	2	342.096	1	4	1	23	2	0
201395509424	1	85.524	1	5	1	23	2	0
201395509424	2	85.524	1	5	1	23	2	0
201395509429	1	342.096	1	4	1	23	2	0
201395509429	2	342.096	1	4	1	23	2	0
201395509439	1	85.524	1	5	1	23	2	0
201395509439	2	85.524	1	5	1	23	2	0
201395509453	1	342.096	1	4	1	23	2	0
201395509459	1	85.524	1	5	1	23	2	0
201395509568	1	342.096	1	4	1	23	2	0
201395509568	2	342.096	1	4	1	23	2	0
201395509578	1	213.81	1	6	1	23	2	0
201395509578	2	213.81	1	6	1	23	2	0
201395509586	1	342.096	1	4	1	23	2	0
201395509586	2	342.096	1	4	1	23	2	0
201395509587	1	21.381	1	3	1	23	2	0
201395509588	1	85.524	1	5	1	23	2	0
201395509588	2	85.524	1	5	1	23	2	0
201395509590	1	21.381	1	1	1	23	2	0
201395509590	2	21.381	1	1	1	23	2	0
201395509591	1	21.381	1	3	1	23	2	0
201395509608	1	342.096	1	4	1	23	2	0
201395509608	2	342.096	1	4	1	23	2	0
201395509611	1	21.381	1	3	1	23	2	0
201395509611	2	21.381	1	3	1	23	2	99
201395509630	1	85.524	1	5	1	23	2	0
201395509630	2	85.524	1	5	1	23	2	0
201395509632	1	342.096	1	4	1	23	2	0
201395509632	2	342.096	1	4	1	23	2	0
201395509639	1	213.81	1	6	1	23	2	0
201395509639	2	213.81	1	6	1	23	2	99
201395509691	1	350.6484	1	4	2	23	2	0
201395509691	2	350.6484	1	4	2	23	2	0
201395509733	1	2.1381	1	1	4	23	2	0
201395509733	2	2.1381	1	1	4	23	2	0
201395509771	1	342.096	1	4	1	23	2	0
201395509771	2	342.096	1	4	1	23	2	0
201395509788	1	85.524	1	5	1	23	2	0
201395509788	2	85.524	1	5	1	23	2	0
201395509790	1	213.81	1	6	1	23	2	0
201395509798	1	342.096	1	4	1	23	2	0
201395509798	2	342.096	1	4	1	23	2	0
201395509901	1	19.2429	1	3	4	23	2	0
201395509953	1	2.1381	1	1	2	23	2	0
201395509956	1	209.5338	1	6	2	23	2	0
201395509956	2	209.5338	1	6	2	23	2	0
201395510086	1	21.381	1	3	1	23	2	99
201395510087	2	342.096	1	4	1	23	2	0
201395510093	1	85.524	1	5	1	23	2	0
201395510093	2	85.524	1	5	1	23	2	0
201395510106	1	342.096	1	4	1	23	2	0
201395510106	2	342.096	1	4	1	23	2	0
201395510119	1	85.524	1	5	1	23	2	0
201395510119	2	85.524	1	5	1	23	2	0
201395510125	2	342.096	1	4	1	23	2	99
201395510133	1	213.81	1	6	1	23	2	0
201395510147	1	85.524	1	5	1	23	2	0
201395510150	1	342.096	1	4	1	23	2	0
201395510150	2	342.096	1	4	1	23	2	0
201395510172	1	342.096	1	4	1	23	2	0
201395510172	2	342.096	1	4	1	23	2	0
201395510180	1	213.81	1	6	1	23	2	0
201395510180	2	213.81	1	6	1	23	2	0
201395510194	1	342.096	1	4	1	23	2	0
201395510194	2	342.096	1	4	1	23	2	0
201395510213	1	21.381	1	3	1	23	2	0
201395510214	1	85.524	1	5	1	23	2	0
201395510214	2	85.524	1	5	1	23	2	0
201395510217	2	342.096	1	4	1	23	2	0
201395510238	1	342.096	1	4	1	23	2	0
201395510238	2	342.096	1	4	1	23	2	0
201395510244	1	213.81	1	6	1	23	2	0
201395510258	1	342.096	1	4	1	23	2	0
201395510258	2	342.096	1	4	1	23	2	0
201395510260	1	85.524	1	5	1	23	2	0
201395510331	1	2.1381	1	1	2	23	2	0
201395510331	2	2.1381	1	1	2	23	2	0
201395510354	1	2.1381	1	1	4	23	2	0
201395510393	1	85.524	1	5	1	23	2	0
201395510393	2	85.524	1	5	1	23	2	99
201395510395	1	64.143	1	2	1	23	2	0
201395510395	2	64.143	1	2	1	23	2	0
201395510400	1	342.096	1	4	1	23	2	0
201395510400	2	342.096	1	4	1	23	2	0
201395510401	1	213.81	1	6	1	23	2	0
201395510401	2	213.81	1	6	1	23	2	0
201395510406	1	21.381	1	3	1	23	2	0
201395510425	1	342.096	1	4	1	23	2	0
201395510425	2	342.096	1	4	1	23	2	0
201395510444	1	342.096	1	4	1	23	2	0
201395510444	2	342.096	1	4	1	23	2	99
201395510448	2	85.524	1	5	1	23	2	0
201395510450	1	21.381	1	3	1	23	2	0
201395510459	1	213.81	1	6	1	23	2	0
201395510459	2	213.81	1	6	1	23	2	0
201395510459	3	213.81	1	6	1	23	2	0
201395510469	1	85.524	1	5	1	23	2	0
201395510469	2	85.524	1	5	1	23	2	0
201395510469	3	85.524	1	5	1	23	2	0
201395510470	1	342.096	1	4	1	23	2	0
201395510470	2	342.096	1	4	1	23	2	0
201395510471	1	21.381	1	3	1	23	2	0
201395510471	2	21.381	1	3	1	23	2	0
201395510507	1	2.1381	1	1	4	23	2	0
201395510507	2	2.1381	1	1	4	23	2	99
201395510545	1	2.1381	1	1	2	23	2	0
201395510545	2	2.1381	1	1	2	23	2	0
201395510545	3	2.1381	1	1	2	23	2	0
201395510583	1	21.381	1	1	1	23	2	0
201395510586	1	342.096	1	4	1	23	2	0
201395510586	2	342.096	1	4	1	23	2	0
201395510600	1	21.381	1	1	1	23	2	0
201395510600	2	21.381	1	1	1	23	2	0
201395510601	1	21.381	1	1	1	23	2	0
201395510601	2	21.381	1	1	1	23	2	0
201395510612	1	350.6484	1	4	2	23	2	0
201395510612	2	350.6484	1	4	2	23	2	0
201395510696	1	342.096	1	4	1	23	2	0
201395510696	2	342.096	1	4	1	23	2	0
201395510700	1	213.81	1	6	1	23	2	0
201395510700	2	213.81	1	6	1	23	2	0
201395510700	3	213.81	1	6	1	23	2	0
201395510702	1	85.524	1	5	1	23	2	0
201395510702	2	85.524	1	5	1	23	2	0
201395510702	3	85.524	1	5	1	23	2	0
201395510717	2	342.096	1	4	1	23	2	99
201395510735	1	85.524	1	5	1	23	2	0
201395510735	2	85.524	1	5	1	23	2	0
201395510743	1	342.096	1	4	1	23	2	0
201395510743	2	342.096	1	4	1	23	2	0
201395510748	1	21.381	1	3	1	23	2	0
201395510757	1	85.524	1	5	1	23	2	0
201395510757	2	85.524	1	5	1	23	2	0
201395510788	2	342.096	1	4	1	23	2	99
201395510800	1	21.381	1	1	1	23	2	0
201395510800	2	21.381	1	1	1	23	2	0
201395510809	1	342.096	1	4	1	23	2	0
201395510809	2	342.096	1	4	1	23	2	0
201395510812	1	64.143	1	2	1	23	2	1
201395510812	2	64.143	1	2	1	23	2	0
201395510813	1	21.381	1	3	1	23	2	0
201395510816	1	213.81	1	6	1	23	2	0
201395510816	2	213.81	1	6	1	23	2	0
201395510832	1	342.096	1	4	1	23	2	0
201395510832	2	342.096	1	4	1	23	2	0
201395510841	2	21.381	1	3	1	23	2	0
201395510841	3	21.381	1	3	1	23	2	0
201395510851	1	85.524	1	5	1	23	2	0
201395510851	2	85.524	1	5	1	23	2	0
201395510855	1	213.81	1	6	1	23	2	0
201395510855	2	213.81	1	6	1	23	2	0
201395510855	3	213.81	1	6	1	23	2	0
201395510856	1	342.096	1	4	1	23	2	0
201395510856	2	342.096	1	4	1	23	2	0
201395510878	1	342.096	1	4	1	23	2	0
201395510878	2	342.096	1	4	1	23	2	0
201395510892	2	85.524	1	5	1	23	2	0
201395510893	1	21.381	1	3	1	23	2	0
201395510894	1	213.81	1	6	1	23	2	0
201395510894	2	213.81	1	6	1	23	2	0
201395510934	1	89.8002	1	5	2	23	2	0
201395510934	2	89.8002	1	5	2	23	2	0
201395510971	1	19.2429	1	3	2	23	2	0
201395510993	1	2.1381	1	1	2	23	2	0
201395511015	1	342.096	1	4	1	23	2	0
201395511015	2	342.096	1	4	1	23	2	0
201395511019	1	21.381	1	3	1	23	2	0
201395511026	1	85.524	1	5	1	23	2	0
201395511026	2	85.524	1	5	1	23	2	0
201395511027	1	64.143	1	2	1	23	2	0
201395511027	2	64.143	1	2	1	23	2	0
201395511040	1	342.096	1	4	1	23	2	0
201395511040	2	342.096	1	4	1	23	2	0
201395511058	1	21.381	1	3	1	23	2	0
201395511062	1	342.096	1	4	1	23	2	0
201395511062	2	342.096	1	4	1	23	2	0
201395511090	1	350.6484	1	4	4	23	2	0
201395511090	2	350.6484	1	4	4	23	2	0
201395511192	1	89.8002	1	5	4	23	2	0
201395511316	1	2.1381	1	1	4	23	2	0
201395511316	2	2.1381	1	1	4	23	2	0
201395511350	1	342.096	1	4	1	23	2	0
201395511350	2	342.096	1	4	1	23	2	0
201395511355	1	85.524	1	5	1	23	2	0
201395511369	1	342.096	1	4	1	23	2	0
201395511369	2	342.096	1	4	1	23	2	0
201395511375	1	213.81	1	6	1	23	2	0
201395511375	2	213.81	1	6	1	23	2	0
201395511390	1	342.096	1	4	1	23	2	0
201395511390	2	342.096	1	4	1	23	2	0
201395511403	1	85.524	1	5	1	23	2	0
201395511403	2	85.524	1	5	1	23	2	0
201395511413	1	342.096	1	4	1	23	2	0
201395511413	2	342.096	1	4	1	23	2	99
201395511413	3	342.096	1	4	1	23	2	99
201395511426	1	21.381	1	1	1	23	2	0
201395511426	2	21.381	1	1	1	23	2	0
201395511427	1	85.524	1	5	1	23	2	0
201395511434	1	342.096	1	4	1	23	2	0
201395511434	2	342.096	1	4	1	23	2	0
201395511446	1	213.81	1	6	1	23	2	0
201395511446	2	213.81	1	6	1	23	2	0
201395511446	3	213.81	1	6	1	23	2	0
201395511459	1	342.096	1	4	1	23	2	0
201395511459	2	342.096	1	4	1	23	2	0
201395511463	1	64.143	1	2	1	23	2	0
201395511463	2	64.143	1	2	1	23	2	0
201395511466	1	85.524	1	5	1	23	2	0
201395511479	1	342.096	1	4	1	23	2	0
201395511479	2	342.096	1	4	1	23	2	0
201395511482	1	21.381	1	3	1	23	2	0
201395511484	1	21.381	1	3	1	23	2	0
201395511557	1	59.8668	1	2	4	23	2	0
201395511557	2	59.8668	1	2	4	23	2	0
201395511605	1	21.381	1	1	1	23	2	0
201395511605	2	21.381	1	1	1	23	2	0
201395511612	1	85.524	1	5	1	23	2	0
201395511612	2	85.524	1	5	1	23	2	0
201395511625	1	213.81	1	6	1	23	2	0
201395511625	2	213.81	1	6	1	23	2	0
201395511626	1	342.096	1	4	1	23	2	0
201395511626	2	342.096	1	4	1	23	2	0
201395511636	1	85.524	1	5	1	23	2	0
201395511636	2	85.524	1	5	1	23	2	0
201395511673	1	209.5338	1	6	2	23	2	0
201395511684	1	2.1381	1	1	2	23	2	0
201395511736	2	342.096	1	4	1	23	2	99
201395511754	1	342.096	1	4	1	23	2	0
201395511764	1	85.524	1	5	1	23	2	0
201395511764	2	85.524	1	5	1	23	2	0
201395511764	3	85.524	1	5	1	23	2	0
201395511769	1	213.81	1	6	1	23	2	0
201395511805	1	350.6484	1	4	2	23	2	0
201395511805	2	350.6484	1	4	2	23	2	0
201395511872	1	85.524	1	5	1	23	2	0
201395511872	2	85.524	1	5	1	23	2	0
201395511881	1	342.096	1	4	1	23	2	0
201395511881	2	342.096	1	4	1	23	2	0
201395511898	1	85.524	1	5	1	23	2	0
201395511898	2	85.524	1	5	1	23	2	0
201395511900	1	342.096	1	4	1	23	2	0
201395511911	1	213.81	1	6	1	23	2	0
201395511911	2	213.81	1	6	1	23	2	0
201395511911	3	213.81	1	6	1	23	2	0
201395511920	1	85.524	1	5	1	23	2	0
201395511920	2	85.524	1	5	1	23	2	0
201395511925	1	342.096	1	4	1	23	2	0
201395511925	2	342.096	1	4	1	23	2	0
201395511927	1	21.381	1	3	1	23	2	0
201395512008	1	2.1381	1	1	4	23	2	0
201395512008	2	2.1381	1	1	4	23	2	0
201395512053	1	342.096	1	4	1	23	2	0
201395512071	1	342.096	1	4	1	23	2	0
201395512071	2	342.096	1	4	1	23	2	99
201395512076	1	85.524	1	5	1	23	2	0
201395512076	2	85.524	1	5	1	23	2	0
201395512077	1	21.381	1	1	1	23	2	0
201395512092	1	342.096	1	4	1	23	2	0
201395512092	2	342.096	1	4	1	23	2	99
201395512107	1	21.381	1	1	1	23	2	0
201395512128	1	2.1381	1	1	2	23	2	0
201395512131	1	2.1381	1	1	2	23	2	0
201395512136	1	2.1381	1	1	2	23	2	0
201395512207	1	350.6484	1	4	4	23	2	0
201395512207	2	350.6484	1	4	4	23	2	0
201395512227	1	213.81	1	6	1	23	2	0
201395512227	2	213.81	1	6	1	23	2	0
201395512230	1	21.381	1	3	1	23	2	0
201395512231	2	85.524	1	5	1	23	2	0
201395512235	1	342.096	1	4	1	23	2	0
201395512235	2	342.096	1	4	1	23	2	0
201395512253	1	21.381	1	1	1	23	2	0
201395512256	1	85.524	1	5	1	23	2	0
201395512256	2	85.524	1	5	1	23	2	0
201395512256	3	85.524	1	5	1	23	2	0
201395512258	1	342.096	1	4	1	23	2	0
201395512258	2	342.096	1	4	1	23	2	0
201395512279	1	213.81	1	6	1	23	2	0
201395512283	1	342.096	1	4	1	23	2	0
201395512283	2	342.096	1	4	1	23	2	0
201395512288	1	85.524	1	5	1	23	2	0
201395512288	2	85.524	1	5	1	23	2	0
201395512352	1	209.5338	1	6	4	23	2	0
201395512352	2	209.5338	1	6	4	23	2	0
201395512372	1	342.096	1	4	1	23	2	0
201395512372	2	342.096	1	4	1	23	2	0
201395512374	1	85.524	1	5	1	23	2	0
201395512374	2	85.524	1	5	1	23	2	0
201395512384	1	64.143	1	2	1	23	2	0
201395512384	2	64.143	1	2	1	23	2	0
201395512395	1	342.096	1	4	1	23	2	0
201395512395	2	342.096	1	4	1	23	2	0
201395512507	1	213.81	1	6	1	23	2	0
201395512509	1	85.524	1	5	1	23	2	0
201395512509	2	85.524	1	5	1	23	2	0
201395512519	1	342.096	1	4	1	23	2	0
201395512519	2	342.096	1	4	1	23	2	0
201395512519	3	342.096	1	4	1	23	2	0
201395512537	1	85.524	1	5	1	23	2	0
201395512541	1	342.096	1	4	1	23	2	99
201395512561	1	342.096	1	4	1	23	2	0
201395512561	2	342.096	1	4	1	23	2	0
201395512562	1	213.81	1	6	1	23	2	0
201395512562	2	213.81	1	6	1	23	2	0
201395512580	1	85.524	1	5	1	23	2	0
201395512580	2	85.524	1	5	1	23	2	0
201395512591	1	342.096	1	4	1	23	2	0
201395512591	2	342.096	1	4	1	23	2	0
201395512596	1	213.81	1	6	1	23	2	0
201395512602	1	85.524	1	5	1	23	2	0
201395512602	2	85.524	1	5	1	23	2	0
201395512609	1	21.381	1	3	1	23	2	0
201395512667	1	2.1381	1	1	2	23	2	0
201395512667	2	2.1381	1	1	2	23	2	0
201395512713	1	342.096	1	4	1	23	2	0
201395512713	2	342.096	1	4	1	23	2	0
201395512732	1	342.096	1	4	1	23	2	0
201395512732	2	342.096	1	4	1	23	2	0
201395512751	1	213.81	1	6	1	23	2	0
201395512751	2	213.81	1	6	1	23	2	0
201395512754	1	21.381	1	3	1	23	2	0
201395512754	2	21.381	1	3	1	23	2	0
201395512756	1	342.096	1	4	1	23	2	0
201395512756	2	342.096	1	4	1	23	2	0
201395512763	1	21.381	1	1	1	23	2	0
201395512763	2	21.381	1	1	1	23	2	99
201395512772	1	85.524	1	5	1	23	2	0
201395512772	2	85.524	1	5	1	23	2	0
201395512857	1	2.1381	1	1	4	23	2	0
201395512935	1	342.096	1	4	1	23	2	0
201395512935	2	342.096	1	4	1	23	2	0
201395512946	1	213.81	1	6	1	23	2	0
201395512946	2	213.81	1	6	1	23	2	0
201395512946	3	213.81	1	6	1	23	2	0
201395512955	2	342.096	1	4	1	23	2	0
201395512963	1	85.524	1	5	1	23	2	0
201395512963	2	85.524	1	5	1	23	2	0
201395512976	2	342.096	1	4	1	23	2	99
201395512995	1	342.096	1	4	1	23	2	0
201395512995	2	342.096	1	4	1	23	2	0
201395513011	1	85.524	1	5	1	23	2	0
201395513011	2	85.524	1	5	1	23	2	0
201395513020	1	342.096	1	4	1	23	2	0
201395513068	1	350.6484	1	4	2	23	2	2
201395513068	2	350.6484	1	4	2	23	2	0
201395513128	1	89.8002	1	5	4	23	2	0
201395513128	2	89.8002	1	5	4	23	2	0
201395513169	1	21.381	1	3	1	23	2	0
201395513174	1	342.096	1	4	1	23	2	0
201395513174	2	342.096	1	4	1	23	2	0
201395513177	1	85.524	1	5	1	23	2	0
201395513177	2	85.524	1	5	1	23	2	0
201395513187	1	213.81	1	6	1	23	2	0
201395513187	2	213.81	1	6	1	23	2	0
201395513250	2	342.096	1	4	1	23	2	0
201395513254	1	85.524	1	5	1	23	2	0
201395513273	1	342.096	1	4	1	23	2	0
201395513273	2	342.096	1	4	1	23	2	0
201395513275	1	21.381	1	3	1	23	2	0
201395513290	1	64.143	1	2	1	23	2	0
201395513290	2	64.143	1	2	1	23	2	0
201395513293	1	342.096	1	4	1	23	2	0
201395513293	2	342.096	1	4	1	23	2	0
201395513308	1	213.81	1	6	1	23	2	0
201395513308	2	213.81	1	6	1	23	2	0
201395513314	1	342.096	1	4	1	23	2	0
201395513314	2	342.096	1	4	1	23	2	0
201395513478	1	213.81	1	6	1	23	2	0
201395513478	2	213.81	1	6	1	23	2	0
201395513479	1	85.524	1	5	1	23	2	0
201395513479	2	85.524	1	5	1	23	2	0
201395513482	1	342.096	1	4	1	23	2	0
201395513482	2	342.096	1	4	1	23	2	0
201399501615	1	210.785791	4	6	7	79	10	0
201399501615	2	210.785791	4	6	7	79	10	0
201399501623	1	88.751912	4	5	7	79	10	0
201399501623	2	88.751912	4	5	7	79	10	0
201399501626	1	11.093989	4	1	7	79	10	0
201399501627	1	22.187978	4	3	7	79	10	0
201399501691	1	22.187978	4	3	1	79	10	0
201399501696	1	355.007648	4	4	1	79	10	99
201399501696	2	355.007648	4	4	1	79	10	0
201399501697	1	22.187978	4	3	1	79	10	0
201399501716	1	88.751912	4	5	1	79	10	0
201399501728	1	88.751912	4	5	7	79	10	0
201399501728	2	88.751912	4	5	7	79	10	0
201399501728	3	88.751912	4	5	7	79	10	0
201399501747	1	355.007648	4	4	7	79	10	99
201399501751	1	55.469945	4	2	7	79	10	0
201399501751	2	55.469945	4	2	7	79	10	0
201399501760	1	22.187978	4	3	7	79	10	0
201399501766	1	11.093989	4	1	7	79	10	0
201399501787	1	22.187978	4	3	1	79	10	98
201399501808	1	22.187978	4	3	1	79	10	99
201399501810	1	88.751912	4	5	1	79	10	0
201399501810	2	88.751912	4	5	1	79	10	0
201399501822	1	355.007648	4	4	1	79	10	99
201399501822	2	355.007648	4	4	1	79	10	0
201399501839	1	22.187978	4	3	7	79	10	99
201399501842	1	88.751912	4	5	7	79	10	0
201399501842	2	88.751912	4	5	7	79	10	0
201399501853	1	11.093989	4	1	7	79	10	0
201399501853	2	11.093989	4	1	7	79	10	0
201399501858	1	55.469945	4	2	7	79	10	0
201399501858	2	55.469945	4	2	7	79	10	0
201399501862	1	22.187978	4	3	7	79	10	0
201399501871	1	22.187978	4	3	7	79	10	0
201399501871	2	22.187978	4	3	7	79	10	0
201399501882	1	355.007648	4	4	7	79	10	0
201399501882	2	355.007648	4	4	7	79	10	0
201399501920	1	22.187978	4	3	7	79	10	0
201399501924	1	210.785791	4	6	7	79	10	0
201399501924	2	210.785791	4	6	7	79	10	0
201399501926	1	88.751912	4	5	7	79	10	0
201399501926	2	88.751912	4	5	7	79	10	0
201399501926	3	88.751912	4	5	7	79	10	0
201399501952	1	22.187978	4	3	1	79	10	0
201399501953	1	11.093989	4	1	1	79	10	0
201399501962	1	11.093989	4	1	1	79	10	0
201399501962	2	11.093989	4	1	1	79	10	0
201399501962	3	11.093989	4	1	1	79	10	0
201399501962	4	11.093989	4	1	1	79	10	0
201399501970	1	88.751912	4	5	1	79	10	0
201399501970	2	88.751912	4	5	1	79	10	0
201399501970	3	88.751912	4	5	1	79	10	0
201399501970	4	88.751912	4	5	1	79	10	0
201399501983	1	22.187978	4	3	1	79	10	0
201399502009	1	22.187978	4	3	7	79	10	0
201399502009	2	22.187978	4	3	7	79	10	0
201399502021	1	355.007648	4	4	7	79	10	0
201399502021	2	355.007648	4	4	7	79	10	0
201399502028	1	22.187978	4	3	1	79	10	99
201399502039	1	355.007648	4	4	1	79	10	99
