CASENUM	VEH_NO	WEIGHT	REGION	STRATUM	PJ	PSU	PSUSTRAT	PVE_FORMS	PNUMOCCS	PMONTH	PHOUR	PMINUTE	PHARM_EV	PMAN_COLL	PTYPE	PHIT_RUN	PMAKE	PMODEL	PBODYTYP	PMODYEAR	PVIN	PTRAILER	PMCARR_I1	PMCARR_I2	PMCARR_ID	PGVWR	PV_CONFIG	PCARGTYP	PHAZ_INV	PHAZPLAC	PHAZ_ID	PHAZ_CNO	PHAZ_REL	PBUS_USE	PSP_USE	PEM_USE	PIMPACT1	PVEH_SEV	PTOWED	PM_HARM	PVEH_SC1	PVEH_SC2	PFIRE
201329630363	2	346.7002	4	4	1	94	11	1	0	11	17	4	14	0	2	0	37	32	4	1994	JHMCD5657RC0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	10	4	5	12	0	0	0
201329630363	3	346.7002	4	4	1	94	11	1	0	11	17	4	14	0	2	0	30	46	6	2000	WVWNA23BXYE2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201329630428	2	346.7002	4	4	1	94	11	1	0	12	14	20	14	0	2	0	7	482	31	2003	3D7KU28603G7	1	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	2	5	12	0	0	0
201329630675	2	346.7002	4	4	4	94	11	1	0	12	15	16	14	0	2	0	7	482	31	2007	1D7HU16P17J5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	2	5	12	36	0	0
201329630709	2	346.7002	4	4	4	94	11	1	0	12	11	15	14	0	2	0	19	3	4	2004	1G6KF57974U1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	4	5	12	0	0	0
201329630834	2	346.7002	4	4	1	94	11	1	0	12	4	2	14	0	2	0	58	40	6	2008	JNKAJ09F28M3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	4	5	12	0	0	0
201329631002	2	346.7002	4	4	3	94	11	1	0	12	99	99	14	0	2	0	30	40	4	2003	3VWSK69M63M1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	4	5	12	0	0	0
201329631030	2	346.7002	4	4	3	94	11	1	0	12	99	99	14	0	2	0	35	39	4	1995	JN1CA21D1ST6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	4	5	12	0	0	0
201329631034	2	15.7591	4	1	3	94	11	1	0	12	10	19	14	0	2	0	7	482	31	2006	1D3HU18206J1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201329631144	2	346.7002	4	4	3	94	11	1	2	12	8	38	14	0	2	0	49	472	30	2003	5TEWN72N43Z2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	4	5	12	0	0	0
201329743406	2	13.3372	4	1	1	97	11	1	0	2	23	0	14	0	2	0	55	35	9	2003	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	2	5	12	0	0	0
201329743574	2	213.3952	4	6	3	97	11	1	0	1	22	36	14	0	2	0	23	499	39	2000	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	4	5	12	0	0	0
201329743818	2	345.49164	4	4	33	96	14	1	0	3	21	13	14	0	2	0	20	481	31	2008	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	2	5	12	0	0	0
201329743978	3	213.3952	4	6	3	97	11	2	0	2	12	38	12	6	2	0	22	19	2	2007	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	5	12	0	0	0
201329744017	2	346.7672	4	4	3	97	11	1	0	3	1	41	14	0	2	0	7	499	39	2003	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	2	5	12	0	0	0
201329744113	2	13.3372	4	1	4	97	11	1	0	3	7	40	14	0	2	0	58	399	4	1995	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201329744113	3	13.3372	4	1	4	97	11	1	0	3	7	40	14	0	2	0	12	35	4	1998	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	81	6	2	12	0	0	0
201329744299	2	348.74082	4	4	20	96	14	1	0	1	10	45	14	0	2	0	13	1	9	2006	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	2	5	12	0	0	0
201329744307	2	208.02084	4	6	20	96	14	1	0	1	2	22	14	0	2	0	49	46	5	2010	JTDKN3DUXA00	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	6	2	12	36	0	0
201329744340	2	91.7739	4	5	20	96	14	1	0	2	23	35	14	0	2	0	37	32	9	2005	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201329744340	3	91.7739	4	5	20	96	14	1	0	2	23	35	14	0	2	0	37	31	9	2005	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	5	12	0	0	0
201329744595	2	205.39288	4	6	5	97	11	1	0	3	16	31	14	0	2	0	34	401	14	2006	5UXFA13526LY	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	4	5	12	0	0	0
201329744958	2	18.35478	4	3	20	96	14	1	0	3	16	10	1	0	2	0	20	405	14	2012	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	6	2	12	0	0	0
201329745032	2	348.74082	4	4	20	96	14	1	0	3	1	30	14	0	2	0	51	47	4	2001	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	4	5	12	0	0	0
201329745222	2	213.3952	4	6	2	97	11	1	0	4	3	13	14	0	2	0	7	34	8	1991	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	5	12	0	0	0
201329745222	3	213.3952	4	6	2	97	11	1	0	4	3	13	14	0	2	0	49	471	30	9999	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	2	5	12	0	0	0
201329745301	2	346.7672	4	4	4	97	11	1	0	4	22	13	14	0	2	0	37	31	4	2000	1HGEJ6521YL0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201329745336	2	213.3952	4	6	3	97	11	1	0	5	2	10	14	0	2	0	55	35	9	2013	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	4	5	12	0	0	0
201329745336	3	213.3952	4	6	3	97	11	1	0	5	2	10	14	0	2	0	49	40	8	2004	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	2	5	12	0	0	0
201329746461	2	154.916928	4	5	8	96	14	1	0	1	23	15	33	0	2	0	35	421	15	2008	5N1AA08D88N6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	3	2	5	12	0	0	0
201329746570	2	6.55422	4	1	11	96	14	1	0	1	21	35	14	0	2	0	20	431	16	1982	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	6	2	12	0	0	0
201329746749	2	210	4	6	1	96	14	1	0	2	3	0	14	0	2	0	35	47	9	2001	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	6	2	12	0	0	0
201329747956	2	350	4	4	1	96	14	1	0	3	19	0	14	0	2	0	12	401	14	1995	1FMDU32X2SZA	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	2	5	12	0	0	0
201329748180	2	208.15208	4	6	6	96	14	1	0	6	21	21	14	0	2	0	55	36	9	2010	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	4	5	12	0	0	0
201329748202	2	348.96084	4	4	6	96	14	1	0	7	7	20	14	0	2	0	98	850	65	1994	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	2	5	12	0	0	0
201329749170	2	149.85	4	5	3	96	14	1	0	6	1	55	14	0	2	0	7	24	4	2012	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201329749170	3	149.85	4	5	3	96	14	1	0	6	1	55	14	0	2	0	51	34	9	1987	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	5	14	0	0	0
201329749170	4	149.85	4	5	3	96	14	1	0	6	1	55	14	0	2	0	12	401	14	2004	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	2	5	14	0	0	0
201329749879	2	13.3372	4	3	1	97	11	1	0	4	12	27	1	0	3	0	76	706	80	1999	JYAVP01Y9XA0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	98	6	2	12	0	0	0
201329749879	3	13.3372	4	3	1	97	11	1	0	4	12	27	1	0	3	0	72	706	80	2007	1HD1JA5307Y0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	98	6	2	12	0	0	0
201329750150	2	93.3604	4	5	2	97	11	1	0	5	10	15	14	0	2	0	54	39	9	2006	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201329751919	2	348.74082	4	4	20	96	14	1	0	6	15	0	14	0	2	0	42	43	9	2009	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	2	5	12	0	0	0
201329751992	2	6.11826	4	1	20	96	14	1	0	6	3	27	14	0	2	0	69	54	3	2002	WMWRE33462TD	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	98	4	5	12	0	0	0
201329751992	3	6.11826	4	1	20	96	14	1	0	6	3	27	14	0	2	0	51	43	6	2012	YV4952BL6C11	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	4	5	12	0	0	0
201329752021	2	19.66266	4	3	11	96	14	1	0	7	5	40	9	0	2	0	20	471	30	1996	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	2	5	12	0	0	0
201329752390	2	346.7672	4	4	1	97	11	1	0	7	14	19	14	0	2	0	85	884	66	2004	888888888888	1	57	973875	57973875	3	6	98	1	0	0	0	0	0	0	0	12	2	5	12	0	0	0
201329752529	2	346.7672	4	4	9	97	11	1	0	7	7	32	14	0	2	0	54	41	4	2013	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	2	5	12	0	0	0
201329752622	2	346.7672	4	4	2	97	11	1	0	8	15	15	14	0	2	0	20	481	31	2002	1GCGC13U62F2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	10	2	5	12	0	0	0
201329753457	2	348.74082	4	4	20	96	14	1	0	6	0	25	14	0	2	0	37	31	9	2000	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	2	5	12	0	0	0
201329753457	3	348.74082	4	4	20	96	14	1	0	6	0	25	14	0	2	0	32	43	9	2000	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	2	5	12	0	0	0
201329754330	2	13.3372	4	1	9	97	11	1	0	9	23	20	18	0	2	0	98	998	93	9999	888888888888	0	77	777777777	77777777777	3	19	97	1	0	0	0	0	0	0	0	6	2	5	12	0	0	0
201329754481	2	349.167896	4	4	5	97	11	1	0	9	19	40	14	0	2	0	63	34	4	2011	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	2	5	12	0	0	0
201329754789	3	91.8318	4	5	6	96	14	2	0	9	16	11	12	2	2	0	42	399	9	2009	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	2	5	12	0	0	0
201329756437	2	61.617864	4	2	5	97	11	1	0	11	4	0	14	0	2	0	12	881	61	2011	1FDUF5HT0BEC	1	77	777777777	77777777777	3	4	3	1	0	0	0	0	0	0	0	61	4	5	12	0	0	0
201329757566	2	348.563088	4	6	8	96	14	1	0	10	16	30	14	0	2	0	20	481	31	2002	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	6	2	12	0	0	0
