OBJCONT	STRATUM	CASENUM	WEIGHT	E_ACTION	EVENTNUM	GAD	OBJGAD	PJ	PSU	REGION	VEHNUM
2	4	200932712405	283.69	4	1	3	3	6	93	2	1
124	6	200932712407	94.563	2	1	99	98	6	93	2	1
2	6	200932712408	94.563	4	1	1	2	6	93	2	1
101	6	200932712409	94.563	1	1	0	98	6	93	2	1
2	6	200932712411	94.563	5	1	3	1	7	93	2	1
101	5	200932712413	94.563	1	1	0	98	7	93	2	1
2	6	200932712414	94.563	4	1	1	2	7	93	2	1
126	3	200932712417	94.563	2	1	1	98	9	93	2	1
126	3	200932712417	94.563	2	2	1	98	9	93	2	1
143	1	200932712418	94.563	3	1	2	98	9	93	2	1
158	1	200932712418	94.563	3	2	3	98	9	93	2	1
2	4	200932712419	283.69	5	1	3	1	9	93	2	1
2	6	200932712420	94.563	4	1	1	4	9	93	2	1
124	4	200932712423	283.69	2	1	1	98	9	93	2	1
2	5	200932712426	94.563	5	1	3	1	4	93	2	1
140	1	200932712427	94.563	3	1	1	98	4	93	2	1
2	6	200932712428	94.563	5	1	2	1	4	93	2	1
138	1	200932712429	94.563	3	1	1	98	4	93	2	1
145	1	200932712429	94.563	3	2	99	98	4	93	2	1
145	1	200932712429	94.563	3	3	99	98	4	93	2	1
138	1	200932712429	94.563	3	4	99	98	4	93	2	1
124	6	200932712431	94.563	2	1	1	98	3	93	2	1
124	4	200932712433	283.69	2	1	3	98	3	93	2	1
124	4	200932712436	283.69	2	1	1	98	3	93	2	1
2	4	200932712439	283.69	4	1	1	3	3	93	2	1
2	6	200932712440	94.563	5	1	2	3	3	93	2	1
140	6	200932712440	94.563	3	2	99	98	3	93	2	1
101	6	200932712440	94.563	1	3	0	98	3	93	2	1
138	2	200932712443	94.563	3	1	6	98	3	93	2	1
124	4	200932712444	283.69	2	1	1	98	3	93	2	1
2	6	200932712446	94.563	5	1	2	1	8	93	2	1
2	6	200932712448	94.563	4	1	1	2	8	93	2	1
2	4	200932712449	283.69	4	1	1	3	8	93	2	1
137	6	200932712450	94.563	3	1	3	98	8	93	2	1
2	4	200932712453	283.69	5	1	3	1	8	93	2	1
2	5	200932712454	94.563	4	1	1	3	8	93	2	1
2	4	200932712455	463.464	5	1	2	1	12	93	2	1
124	4	200932712456	283.69	2	1	11	98	1	93	2	1
124	6	200932712459	94.563	2	1	1	98	1	93	2	1
124	4	200932712460	283.69	2	1	3	98	1	93	2	1
124	6	200932712462	94.563	2	1	1	98	1	93	2	1
124	6	200932712463	94.563	2	1	1	98	1	93	2	1
124	6	200932712464	94.563	2	1	1	98	1	93	2	1
102	6	200932712464	94.563	1	2	0	98	1	93	2	1
124	4	200932712466	283.69	2	1	2	98	1	93	2	1
124	6	200932712467	94.563	2	1	1	98	1	93	2	1
124	6	200932712468	94.563	2	1	1	98	1	93	2	1
124	6	200932712469	94.563	2	1	1	98	1	93	2	1
2	5	200932712471	94.563	5	1	2	1	1	93	2	1
124	6	200932712473	94.563	2	1	1	98	1	93	2	1
124	4	200932712474	283.69	2	1	1	98	1	93	2	1
124	6	200932712475	94.563	2	1	1	98	1	93	2	1
101	5	200932712477	94.563	1	1	0	98	1	93	2	1
2	2	200932712478	94.563	4	1	1	4	1	93	2	1
2	4	200932712480	283.69	5	1	3	3	2	93	2	1
124	6	200932712482	94.563	2	1	99	98	2	93	2	1
2	5	200932712483	94.563	4	1	1	4	2	93	2	1
124	4	200932712485	283.69	2	1	99	98	2	93	2	1
138	1	200932712486	94.563	3	1	99	98	2	93	2	1
101	1	200932712486	94.563	1	2	0	98	2	93	2	1
137	6	200932712487	94.563	3	1	2	98	2	93	2	1
124	5	200932712489	94.563	2	1	1	98	2	93	2	1
101	5	200932712490	94.563	1	1	0	98	2	93	2	1
124	6	200932712491	94.563	2	1	1	98	2	93	2	1
134	5	200932712493	94.563	3	1	3	98	2	93	2	1
134	5	200932712493	94.563	3	2	2	98	2	93	2	1
2	6	200932712494	94.563	5	1	4	1	2	93	2	1
124	4	200932712495	283.69	2	1	1	98	2	93	2	1
2	2	200932712498	94.563	5	1	3	1	2	93	2	1
101	6	200932712499	94.563	1	1	0	98	2	93	2	1
2	6	200932712500	94.563	5	1	4	1	5	93	2	1
124	6	200932712501	94.563	2	1	1	98	5	93	2	1
2	6	200932712502	94.563	4	1	1	3	5	93	2	1
101	6	200932712502	94.563	1	2	0	98	5	93	2	2
124	4	200932712503	283.69	2	1	99	98	6	93	2	1
101	5	200932712505	94.563	1	1	0	98	6	93	2	1
2	2	200932712506	94.563	4	1	1	2	6	93	2	1
124	5	200932712508	94.563	2	1	3	98	6	93	2	1
124	6	200932712509	94.563	2	1	99	98	6	93	2	1
124	4	200932712510	283.69	2	1	99	98	6	93	2	1
124	6	200932712511	94.563	2	1	99	98	6	93	2	1
124	6	200932712512	94.563	2	1	99	98	6	93	2	1
101	5	200932712514	94.563	1	1	0	98	6	93	2	1
138	6	200932712515	94.563	3	1	1	98	6	93	2	1
2	4	200932712517	283.69	4	1	1	1	6	93	2	1
101	2	200932712518	94.563	1	1	0	98	6	93	2	1
2	2	200932712520	94.563	4	1	1	2	6	93	2	1
2	5	200932712522	94.563	4	1	1	1	7	93	2	1
143	5	200932712522	94.563	3	2	99	98	7	93	2	1
2	6	200932712523	94.563	5	1	3	1	7	93	2	1
108	5	200932712524	94.563	1	1	0	98	7	93	2	1
126	6	200932712525	94.563	2	1	1	98	9	93	2	1
2	6	200932712526	94.563	4	1	1	3	9	93	2	1
2	4	200932712528	283.69	5	1	4	1	9	93	2	1
2	5	200932712530	94.563	5	1	4	1	9	93	2	1
124	4	200932712532	283.69	2	1	2	98	9	93	2	1
137	6	200932712533	94.563	3	1	1	98	9	93	2	1
2	4	200932712536	283.69	4	1	1	2	9	93	2	1
2	6	200932712538	94.563	5	1	4	1	9	93	2	1
2	4	200932712540	283.69	4	1	1	4	9	93	2	1
2	4	200932712545	283.69	5	1	2	1	9	93	2	1
2	6	200932712547	94.563	4	1	1	4	9	93	2	1
3	6	200932712547	94.563	4	2	1	4	9	93	2	2
2	6	200932712548	94.563	5	1	2	1	9	93	2	1
124	6	200932712549	94.563	2	1	1	98	1	93	2	1
124	6	200932712550	94.563	2	1	1	98	1	93	2	1
2	4	200932712552	283.69	5	1	3	1	1	93	2	1
105	4	200932712552	283.69	1	2	0	98	1	93	2	2
138	5	200932712553	94.563	3	1	1	98	1	93	2	1
145	5	200932712553	94.563	3	2	1	98	1	93	2	1
101	5	200932712554	94.563	1	1	0	98	1	93	2	1
105	2	200932712555	94.563	1	1	0	98	1	93	2	1
101	5	200932712558	94.563	1	1	0	98	1	93	2	1
2	2	200932712559	94.563	4	1	1	3	1	93	2	1
138	4	200932712560	283.69	3	1	2	98	1	93	2	1
124	6	200932712561	94.563	2	1	1	98	1	93	2	1
124	4	200932712563	283.69	2	1	1	98	3	93	2	1
138	6	200932712564	94.563	3	1	6	98	3	93	2	1
101	6	200932712564	94.563	1	2	0	98	3	93	2	1
2	5	200932712566	94.563	5	1	4	1	3	93	2	1
134	1	200932712567	94.563	3	1	1	98	3	93	2	1
101	1	200932712567	94.563	1	2	0	98	3	93	2	1
131	1	200932712567	94.563	3	3	5	98	3	93	2	1
138	5	200932712568	94.563	3	1	6	98	3	93	2	1
101	5	200932712568	94.563	1	2	0	98	3	93	2	1
101	2	200932712569	94.563	1	1	0	98	4	93	2	1
138	6	200932712570	94.563	3	1	1	98	4	93	2	1
101	6	200932712570	94.563	1	2	0	98	4	93	2	1
2	4	200932712573	283.69	5	1	4	1	8	93	2	1
137	6	200932712576	94.563	3	1	2	98	8	93	2	1
2	4	200932712577	283.69	5	1	4	1	8	93	2	1
2	4	200932712580	283.69	4	1	1	2	8	93	2	1
138	6	200932712581	94.563	3	1	3	98	2	93	2	1
2	4	200932712582	283.69	4	1	3	2	2	93	2	1
137	4	200932712585	283.69	3	1	1	98	2	93	2	1
138	4	200932712585	283.69	3	2	1	98	2	93	2	1
2	6	200932712586	94.563	4	1	1	2	2	93	2	1
138	5	200932712588	94.563	3	1	1	98	2	93	2	1
101	5	200932712588	94.563	1	2	0	98	2	93	2	1
2	5	200932712589	94.563	4	1	11	12	2	93	2	1
138	5	200932712591	94.563	3	1	2	98	2	93	2	1
101	5	200932712591	94.563	1	2	0	98	2	93	2	1
138	6	200932712592	94.563	3	1	3	98	2	93	2	1
101	6	200932712592	94.563	1	2	0	98	2	93	2	1
124	4	200932712593	283.69	2	1	99	98	2	93	2	1
101	6	200932712595	94.563	1	1	0	98	2	93	2	1
138	6	200932712596	94.563	3	1	2	98	2	93	2	1
134	6	200932712597	94.563	3	1	2	98	2	93	2	1
138	6	200932712598	94.563	3	1	2	98	2	93	2	1
101	6	200932712598	94.563	1	2	0	98	2	93	2	1
2	1	200932712600	94.563	5	1	3	1	5	93	2	1
101	5	200932712602	94.563	1	1	0	98	5	93	2	1
2	4	200932712604	283.69	4	1	1	1	5	93	2	1
2	4	200932712605	283.69	5	1	4	1	6	93	2	1
124	6	200932712606	94.563	2	1	99	98	6	93	2	1
124	6	200932712607	94.563	2	1	99	98	6	93	2	1
124	6	200932712608	94.563	2	1	99	98	6	93	2	1
3	6	200932712609	94.563	4	1	1	13	6	93	2	2
2	6	200932712609	94.563	5	2	3	99	6	93	2	1
137	6	200932712610	94.563	3	1	1	98	6	93	2	1
101	6	200932712612	94.563	1	1	0	98	6	93	2	1
137	4	200932712614	283.69	3	1	1	98	6	93	2	1
2	5	200932712617	94.563	4	1	1	3	6	93	2	1
124	4	200932712618	283.69	2	1	99	98	6	93	2	1
137	6	200932712620	94.563	3	1	3	98	6	93	2	1
2	6	200932712621	94.563	5	1	4	1	7	93	2	1
2	6	200932712622	94.563	5	1	4	1	7	93	2	1
2	4	200932712623	283.69	5	1	3	12	7	93	2	1
2	6	200932712624	94.563	4	1	1	3	7	93	2	1
126	4	200932712626	283.69	2	1	2	98	9	93	2	1
2	6	200932712627	94.563	4	1	1	1	9	93	2	1
126	4	200932712630	283.69	2	1	99	98	9	93	2	1
2	2	200932712631	94.563	5	1	2	12	9	93	2	1
2	4	200932712634	283.69	4	1	1	4	9	93	2	1
2	4	200932712637	283.69	5	1	3	1	9	93	2	1
2	4	200932712640	283.69	4	1	1	3	9	93	2	1
126	4	200932712640	283.69	2	2	2	98	9	93	2	2
2	5	200932712642	94.563	4	1	1	1	9	93	2	1
2	5	200932712642	94.563	4	2	2	3	9	93	2	1
2	4	200932712644	283.69	5	1	4	1	9	93	2	1
2	4	200932712647	283.69	5	1	4	1	9	93	2	1
101	6	200932712649	94.563	1	1	0	98	1	93	2	1
101	6	200932712650	94.563	1	1	0	98	1	93	2	1
101	5	200932712651	94.563	1	1	0	98	1	93	2	1
101	5	200932712652	94.563	1	1	0	98	1	93	2	1
123	5	200932712653	94.563	2	1	12	98	3	93	2	1
2	6	200932712654	94.563	4	1	1	1	3	93	2	1
101	6	200932712654	94.563	1	2	0	98	3	93	2	1
101	6	200932712657	94.563	1	1	0	98	4	93	2	1
137	6	200932712658	94.563	3	1	1	98	4	93	2	1
101	6	200932712659	94.563	1	1	0	98	4	93	2	1
134	6	200932712660	94.563	3	1	12	98	4	93	2	1
138	6	200932712661	94.563	3	1	1	98	4	93	2	1
2	4	200932712664	283.69	4	1	11	13	8	93	2	1
2	4	200932712666	463.464	5	1	2	1	12	93	2	1
2	5	200932712667	463.464	5	1	2	1	12	93	2	1
2	4	200932712668	463.464	5	1	4	1	12	93	2	1
2	4	200932712670	463.464	5	1	2	1	12	93	2	1
2	6	200932712671	463.464	4	1	11	12	12	93	2	1
2	4	200932712672	463.464	5	1	3	1	12	93	2	1
2	4	200932712673	463.464	5	1	2	12	12	93	2	1
124	6	200932712674	94.563	2	1	1	98	2	93	2	1
134	6	200932712675	94.563	3	1	2	98	5	93	2	1
101	6	200932712677	94.563	1	1	0	98	5	93	2	1
105	2	200932712678	94.563	1	1	0	98	6	93	2	1
124	6	200932712679	94.563	2	1	99	98	6	93	2	1
137	6	200932712681	94.563	3	1	1	98	6	93	2	1
101	6	200932712682	94.563	1	1	0	98	6	93	2	1
140	5	200932712683	94.563	3	1	1	98	6	93	2	1
131	5	200932712683	94.563	3	2	1	98	6	93	2	1
2	6	200932712685	94.563	4	1	1	3	9	93	2	1
135	6	200932712686	94.563	3	1	1	98	4	93	2	1
101	5	200932712687	94.563	1	1	0	98	4	93	2	1
138	5	200932712687	94.563	3	2	99	98	4	93	2	1
101	6	200932712688	94.563	1	1	0	98	4	93	2	1
2	6	200932883386	139.449	5	1	4	1	1	95	4	1
2	5	200932883396	66.693	5	1	4	1	1	95	4	1
3	1	200932883401	6.063	5	1	12	11	1	95	4	1
3	1	200932883401	6.063	5	2	3	1	1	95	4	2
2	4	200932883411	309.213	5	1	4	1	1	95	4	1
2	2	200932883412	6.063	4	1	3	2	1	95	4	1
2	2	200932883430	6.063	5	1	3	2	1	95	4	1
2	2	200932883431	6.063	5	1	3	2	1	95	4	1
2	6	200932883470	139.449	5	1	2	1	1	95	4	1
2	4	200932883488	309.213	5	1	4	1	1	95	4	1
2	2	200932883511	6.063	5	1	4	1	1	95	4	1
2	1	200932883513	6.063	4	1	1	4	1	95	4	1
3	1	200932883513	6.063	4	2	1	4	1	95	4	2
135	5	200932883531	66.693	3	1	3	98	1	95	4	1
122	3	200932883541	18.189	2	1	2	98	1	95	4	1
136	1	200932883567	6.063	3	1	1	98	1	95	4	1
2	6	200932883610	139.449	4	1	11	3	2	95	4	1
2	4	200932883614	309.213	5	1	4	1	2	95	4	1
143	6	200932883678	139.449	3	1	1	98	1	95	4	1
2	4	200932883681	309.213	5	1	4	1	1	95	4	1
2	1	200932883755	6.063	4	1	1	2	1	95	4	1
121	3	200932883756	18.189	2	1	1	98	1	95	4	1
2	4	200932883764	309.213	5	1	4	1	1	95	4	1
3	4	200932883764	309.213	4	2	1	4	1	95	4	1
4	4	200932883764	309.213	4	3	1	4	1	95	4	3
2	2	200932883804	6.063	4	1	1	3	1	95	4	1
2	3	200932883806	18.189	4	1	1	2	1	95	4	1
2	6	200932883822	139.449	5	1	3	1	1	95	4	1
2	4	200932883928	309.213	5	1	4	1	1	95	4	1
2	5	200932883935	66.693	5	1	4	1	1	95	4	1
137	6	200932883982	139.449	3	1	1	98	1	95	4	1
158	6	200932883982	139.449	3	2	1	98	1	95	4	1
2	2	200932883997	6.063	5	1	4	1	1	95	4	1
2	2	200932883997	6.063	5	2	3	1	1	95	4	1
2	4	200932884001	309.213	5	1	3	1	1	95	4	1
2	1	200932884074	6.063	4	1	1	1	1	95	4	1
2	4	200932884075	309.213	5	1	4	1	1	95	4	1
2	6	200932884096	139.449	5	1	2	1	1	95	4	1
101	3	200932884119	18.189	1	1	0	98	1	95	4	1
2	4	200932884143	309.213	5	1	3	1	1	95	4	1
3	5	200932884179	66.693	5	1	4	1	1	95	4	2
2	5	200932884179	66.693	5	2	4	1	1	95	4	1
121	3	200932884185	18.189	2	1	99	98	1	95	4	1
2	4	200932884218	309.213	5	1	3	1	1	95	4	1
2	6	200932884220	139.449	4	1	1	4	1	95	4	1
139	1	200932884287	6.063	3	1	1	98	1	95	4	1
101	1	200932884287	6.063	1	2	0	98	1	95	4	1
2	4	200932884296	309.213	5	1	2	1	1	95	4	1
2	1	200932884307	6.063	4	1	1	2	1	95	4	1
3	2	200932884325	6.063	5	1	4	1	1	95	4	2
2	2	200932884325	6.063	5	2	4	1	1	95	4	1
122	3	200932884343	18.189	2	1	1	98	1	95	4	1
2	5	200932884372	66.693	4	1	12	11	1	95	4	1
2	4	200932884391	309.213	5	1	4	1	1	95	4	1
2	6	200932884403	139.449	4	1	2	3	1	95	4	1
2	3	200932884417	18.189	4	1	1	2	1	95	4	1
2	4	200932884456	309.213	4	1	1	3	1	95	4	1
101	3	200932884463	18.189	1	1	0	98	1	95	4	1
122	3	200932884500	18.189	2	1	99	98	1	95	4	1
2	6	200932884507	139.449	5	1	4	1	1	95	4	1
2	4	200932884591	309.213	5	1	1	99	1	95	4	1
121	3	200932884616	18.189	2	1	1	98	1	95	4	1
126	3	200932884616	18.189	2	2	1	98	1	95	4	1
126	3	200932884616	18.189	2	3	15	98	1	95	4	1
2	5	200932884648	66.693	4	1	1	1	1	95	4	1
2	2	200932884653	6.063	5	1	2	3	1	95	4	1
2	2	200932884653	6.063	5	2	2	1	1	95	4	1
2	4	200932884658	309.213	5	1	2	1	1	95	4	1
2	6	200932884660	139.449	4	1	1	3	1	95	4	1
2	1	200932884675	6.063	5	1	2	1	1	95	4	1
2	2	200932884736	3.031	4	1	2	3	4	95	4	1
2	4	200932884802	309.213	4	1	1	4	4	95	4	1
2	4	200932884838	309.213	5	1	4	1	1	95	4	1
121	3	200932884862	18.189	2	1	1	98	1	95	4	1
121	3	200932884862	18.189	2	2	1	98	1	95	4	1
2	6	200932884866	139.449	4	1	1	2	1	95	4	1
2	1	200932884890	6.063	5	1	4	1	1	95	4	1
3	1	200932884890	6.063	5	2	4	1	1	95	4	2
2	4	200932884917	309.213	5	1	4	1	1	95	4	1
2	6	200932884963	139.449	4	1	1	2	1	95	4	1
2	2	200932884967	6.063	4	1	2	3	1	95	4	1
136	5	200932884986	66.693	3	1	12	98	1	95	4	1
2	4	200932884992	309.213	5	1	2	1	1	95	4	1
121	3	200932885054	18.189	2	1	1	98	1	95	4	1
2	4	200932885066	309.213	5	1	3	2	1	95	4	1
2	6	200932885080	139.449	5	1	3	1	1	95	4	1
132	6	200932885080	139.449	3	2	3	98	1	95	4	1
2	4	200932885140	309.213	5	1	4	1	1	95	4	1
2	2	200932885173	6.063	5	1	2	3	1	95	4	1
2	3	200932885182	18.189	4	1	1	3	1	95	4	1
144	6	200932885191	139.449	3	1	1	98	1	95	4	1
2	1	200932885252	6.063	4	1	1	1	1	95	4	1
140	1	200932885285	6.063	3	1	99	98	1	95	4	1
101	1	200932885285	6.063	1	2	0	98	1	95	4	1
139	1	200932885286	6.063	3	1	2	98	1	95	4	1
139	1	200932885286	6.063	3	2	1	98	1	95	4	1
2	6	200932885287	139.449	4	1	1	2	1	95	4	1
2	1	200932885301	6.063	5	1	2	1	1	95	4	1
3	1	200932885301	6.063	5	2	3	1	1	95	4	1
121	3	200932885306	18.189	2	1	2	98	1	95	4	1
2	3	200932885331	18.189	5	1	2	1	2	95	4	1
2	1	200932885332	3.031	4	1	1	1	2	95	4	1
101	1	200932885378	3.031	1	1	0	98	2	95	4	1
101	1	200932885379	3.031	1	1	0	98	2	95	4	1
2	1	200932885380	3.031	4	1	1	3	2	95	4	1
2	2	200932885383	3.031	5	1	3	2	3	95	4	1
101	2	200932885383	3.031	1	2	0	98	3	95	4	2
124	4	200932885395	309.213	2	1	1	98	3	95	4	1
2	2	200932885411	3.031	4	1	2	3	3	95	4	1
999	2	200932885411	3.031	3	2	99	98	3	95	4	1
101	2	200932885416	3.031	1	1	0	98	3	95	4	1
135	2	200932885430	3.031	3	1	1	98	3	95	4	1
135	2	200932885434	3.031	3	1	1	98	3	95	4	1
105	2	200932885434	3.031	1	2	0	98	3	95	4	1
135	2	200932885434	3.031	3	3	1	98	3	95	4	1
2	2	200932885471	6.063	4	1	1	4	1	95	4	1
2	2	200932885476	6.063	5	1	2	3	1	95	4	1
136	2	200932885476	6.063	3	2	2	98	1	95	4	2
3	5	200932885511	66.693	5	1	2	1	1	95	4	1
3	5	200932885511	66.693	5	2	2	1	1	95	4	2
141	1	200932885517	6.063	3	1	99	98	1	95	4	1
101	1	200932885517	6.063	1	2	0	98	1	95	4	1
126	1	200932885517	6.063	2	3	15	98	1	95	4	1
2	4	200932885529	309.213	5	1	4	1	1	95	4	1
3	1	200932885535	6.063	5	1	4	1	1	95	4	2
2	1	200932885535	6.063	5	2	4	1	1	95	4	1
2	6	200932885552	139.449	5	1	4	1	1	95	4	1
2	4	200932885600	309.213	5	1	2	1	1	95	4	1
139	4	200932885600	309.213	3	2	3	98	1	95	4	1
2	6	200932885658	139.449	4	1	1	3	1	95	4	1
4	3	200932885663	18.189	5	1	4	1	1	95	4	3
3	3	200932885663	18.189	5	2	4	1	1	95	4	2
2	3	200932885663	18.189	5	3	4	1	1	95	4	1
2	3	200932885675	18.189	5	1	4	1	1	95	4	1
101	3	200932885675	18.189	1	2	0	98	1	95	4	2
139	4	200932885677	309.213	3	1	2	98	1	95	4	1
101	4	200932885677	309.213	1	2	0	98	1	95	4	1
2	5	200932885688	66.693	4	1	1	2	1	95	4	1
2	1	200932885711	6.063	5	1	4	1	1	95	4	1
3	1	200932885711	6.063	4	2	1	3	1	95	4	1
121	3	200932885726	18.189	2	1	1	98	1	95	4	1
2	4	200932885746	309.213	5	1	4	1	1	95	4	1
2	6	200932885787	139.449	4	1	1	2	1	95	4	1
122	3	200932885805	18.189	2	1	1	98	1	95	4	1
2	4	200932885816	309.213	5	1	2	3	1	95	4	1
146	1	200932885829	3.031	3	1	2	98	3	95	4	1
101	1	200932885829	3.031	1	2	0	98	3	95	4	1
4	1	200932885860	3.031	4	1	1	3	4	95	4	1
4	1	200932885860	3.031	5	2	3	2	4	95	4	3
2	1	200932885860	3.031	4	3	1	1	4	95	4	1
139	5	200932885895	66.693	3	1	3	98	4	95	4	1
142	5	200932885895	66.693	3	2	12	98	4	95	4	1
2	6	200932885897	139.449	5	1	3	1	4	95	4	1
101	3	200932885919	18.189	1	1	0	98	4	95	4	1
2	1	200932885923	3.031	5	1	99	99	4	95	4	1
139	1	200932885935	3.031	3	1	1	98	4	95	4	1
142	1	200932885935	3.031	3	2	1	98	4	95	4	1
139	1	200932885936	3.031	3	1	2	98	4	95	4	1
101	1	200932885936	3.031	1	2	0	98	4	95	4	1
2	1	200932885937	3.031	4	1	1	3	4	95	4	1
2	4	200932885988	309.213	4	1	12	3	1	95	4	1
2	2	200932886036	3.031	4	1	2	3	4	95	4	1
2	4	200932886060	309.213	4	1	12	2	4	95	4	1
2	6	200932886136	139.449	5	1	3	1	1	95	4	1
121	3	200932886141	18.189	2	1	1	98	1	95	4	1
139	3	200932886141	18.189	3	2	1	98	1	95	4	1
2	4	200932886164	309.213	5	1	3	1	1	95	4	1
2	5	200932886204	66.693	4	1	1	3	1	95	4	1
121	3	200932886232	18.189	2	1	1	98	1	95	4	1
2	4	200932886233	309.213	5	1	4	1	1	95	4	1
2	2	200932886269	6.063	4	1	1	3	1	95	4	1
2	4	200932886301	309.213	5	1	4	1	1	95	4	1
121	3	200932886305	18.189	2	1	2	98	1	95	4	1
2	3	200932886312	18.189	5	1	4	1	1	95	4	1
101	3	200932886312	18.189	1	2	0	98	1	95	4	2
2	1	200932886358	6.063	5	1	99	99	1	95	4	1
3	1	200932886358	6.063	4	2	99	1	1	95	4	2
140	6	200932888035	139.449	3	1	1	98	4	95	4	1
106	3	200932888084	18.189	1	1	0	98	4	95	4	1
2	4	200932888101	309.213	5	1	2	4	1	95	4	1
2	6	200932888132	139.449	5	1	4	1	1	95	4	1
2	3	200932888167	18.189	4	1	3	2	1	95	4	1
101	3	200932888167	18.189	1	2	0	98	1	95	4	2
126	4	200932888169	309.213	2	1	4	98	1	95	4	1
2	1	200932888195	6.063	5	1	4	1	1	95	4	1
2	4	200932888231	309.213	5	1	3	2	2	95	4	1
2	6	200932888283	139.449	5	1	3	1	2	95	4	1
2	5	200932888348	66.693	4	1	1	2	2	95	4	1
2	3	200932888356	18.189	5	1	4	1	2	95	4	1
2	1	200932888359	3.031	4	1	1	2	2	95	4	1
2	2	200932888364	3.031	4	1	1	3	2	95	4	1
138	6	200932888436	139.449	3	1	1	98	1	95	4	1
2	4	200932888451	309.213	5	1	4	1	1	95	4	1
143	2	200932888493	6.063	3	1	1	98	1	95	4	1
2	2	200932888498	6.063	5	1	4	1	1	95	4	1
3	2	200932888498	6.063	5	2	4	1	1	95	4	2
2	2	200932888499	6.063	5	1	4	1	1	95	4	1
2	3	200932888500	18.189	5	1	2	1	1	95	4	1
101	3	200932888500	18.189	1	2	0	98	1	95	4	1
2	1	200932888501	6.063	5	1	3	1	1	95	4	1
3	1	200932888504	6.063	4	1	1	3	1	95	4	1
3	1	200932888504	6.063	4	2	1	2	1	95	4	2
2	4	200932888527	309.213	5	1	3	1	1	95	4	1
2	5	200932888537	66.693	5	1	12	1	1	95	4	1
2	6	200932888577	139.449	5	1	3	1	1	95	4	1
2	4	200932888611	309.213	5	1	2	3	1	95	4	1
2	4	200932888683	309.213	4	1	1	2	1	95	4	1
2	6	200932888727	139.449	5	1	2	1	1	95	4	1
2	4	200932888754	309.213	5	1	4	1	1	95	4	1
2	3	200932888764	18.189	5	1	2	1	1	95	4	1
101	3	200932888764	18.189	1	2	0	98	1	95	4	1
2	5	200932888783	66.693	5	1	2	1	1	95	4	1
2	4	200932888830	309.213	4	1	3	3	1	95	4	1
2	6	200932888845	139.449	4	1	1	2	1	95	4	1
101	3	200932888848	18.189	1	1	0	98	1	95	4	1
2	4	200932888897	309.213	5	1	2	3	1	95	4	1
2	3	200932888902	18.189	5	1	4	1	1	95	4	1
2	5	200932888973	66.693	4	1	1	2	1	95	4	1
2	6	200932888977	139.449	5	1	4	1	1	95	4	1
139	6	200932889061	139.449	3	1	2	98	1	95	4	1
142	5	200932889089	66.693	3	1	1	98	1	95	4	1
141	5	200932889089	66.693	3	2	99	98	1	95	4	1
101	3	200932889090	18.189	1	1	0	98	1	95	4	1
3	1	200932889110	6.063	4	1	3	2	1	95	4	1
3	1	200932889110	6.063	5	2	2	99	1	95	4	2
136	1	200932889110	6.063	3	3	4	98	1	95	4	3
2	4	200932889135	309.213	5	1	4	1	1	95	4	1
139	1	200932889163	6.063	3	1	99	98	1	95	4	1
144	1	200932889163	6.063	3	2	99	98	1	95	4	1
132	1	200932889163	6.063	3	3	99	98	1	95	4	1
2	1	200932889164	6.063	4	1	1	2	1	95	4	1
3	1	200932889164	6.063	4	2	3	1	1	95	4	2
2	2	200932889165	6.063	5	1	3	11	1	95	4	1
136	2	200932889165	6.063	3	2	12	98	1	95	4	2
2	2	200932889166	6.063	4	1	1	3	1	95	4	1
2	2	200932889167	6.063	4	1	2	3	1	95	4	1
2	2	200932889167	6.063	4	2	3	99	1	95	4	1
136	2	200932889167	6.063	3	3	99	98	1	95	4	2
2	3	200932889191	18.189	5	1	4	1	2	95	4	1
101	1	200932889288	3.031	1	1	0	98	4	95	4	1
2	4	200932889297	309.213	4	1	1	1	4	95	4	1
139	1	200932889325	3.031	3	1	3	98	4	95	4	1
101	1	200932889325	3.031	1	2	0	98	4	95	4	1
2	1	200932889346	3.031	4	1	1	1	4	95	4	1
137	1	200932889346	3.031	3	2	1	98	4	95	4	2
122	3	200932889354	18.189	2	1	3	98	4	95	4	1
2	6	200932889382	139.449	4	1	1	1	4	95	4	1
2	6	200932889418	139.449	5	1	2	3	1	95	4	1
2	3	200932889421	18.189	5	1	4	1	1	95	4	1
4	1	200932889427	6.063	5	1	4	1	1	95	4	3
3	1	200932889427	6.063	5	2	4	1	1	95	4	2
2	1	200932889427	6.063	5	3	4	1	1	95	4	1
2	1	200932889438	6.063	4	1	1	2	1	95	4	1
101	1	200932889438	6.063	1	2	0	98	1	95	4	1
137	1	200932889438	6.063	3	3	99	98	1	95	4	1
3	4	200932889444	309.213	5	1	4	1	1	95	4	2
2	4	200932889444	309.213	5	2	4	1	1	95	4	1
2	2	200932889447	6.063	5	1	3	11	1	95	4	1
2	2	200932889459	6.063	5	1	4	1	1	95	4	1
3	1	200932889478	6.063	5	1	2	1	1	95	4	1
2	1	200932889478	6.063	4	2	3	2	1	95	4	1
101	1	200932889478	6.063	1	3	0	98	1	95	4	3
3	2	200932889491	6.063	5	1	4	1	1	95	4	2
4	2	200932889491	6.063	4	2	2	3	1	95	4	3
101	2	200932889491	6.063	1	3	0	98	1	95	4	4
