CASENUM	VEH_NO	WEIGHT	REGION	STRATUM	PJ	PSU	PSUSTRAT	MVIOLATN
201122329586	3	49.248	4	5	2	82	10	0
201122329594	1	5.472	4	2	1	82	10	4
201122329594	2	5.472	4	2	1	82	10	0
201122329594	3	5.472	4	2	1	82	10	0
201122329594	4	5.472	4	2	1	82	10	0
201122329600	1	49.248	4	5	1	82	10	46
201122329600	2	49.248	4	5	1	82	10	0
201122329601	1	10.944	4	3	1	82	10	0
201122329601	2	10.944	4	3	1	82	10	0
201122329609	1	10.944	4	3	1	82	10	4
201122329609	2	10.944	4	3	1	82	10	0
201122329613	1	98.496	4	6	1	82	10	4
201122329613	1	98.496	4	6	1	82	10	75
201122329613	2	98.496	4	6	1	82	10	0
201122329620	1	10.944	4	3	1	82	10	46
201122329628	1	10.944	4	3	1	82	10	0
201122329638	1	98.496	4	6	1	82	10	37
201122329638	2	98.496	4	6	1	82	10	0
201122329640	1	10.944	4	3	1	82	10	0
201122329651	1	5.472	4	1	1	82	10	0
201122329652	1	5.472	4	1	1	82	10	0
201122329703	1	224.352	4	4	1	82	10	0
201122329747	1	224.352	4	4	1	82	10	0
201122329754	1	98.496	4	6	2	82	10	23
201122329754	2	98.496	4	6	2	82	10	0
201122329754	3	98.496	4	6	2	82	10	0
201122329801	1	224.352	4	4	1	82	10	0
201122329842	1	5.472	4	2	1	82	10	46
201122329850	1	5.472	4	2	1	82	10	59
201122329850	2	5.472	4	2	1	82	10	0
201122329854	1	98.496	4	6	1	82	10	2
201122329854	2	98.496	4	6	1	82	10	99
201122329854	3	98.496	4	6	1	82	10	0
201122329857	1	49.248	4	5	1	82	10	31
201122329857	2	49.248	4	5	1	82	10	0
201122329859	1	10.944	4	3	1	82	10	0
201122329859	2	10.944	4	3	1	82	10	0
201122329863	1	5.472	4	2	1	82	10	42
201122329863	2	5.472	4	2	1	82	10	0
201122329869	1	10.944	4	3	1	82	10	46
201122329869	2	10.944	4	3	1	82	10	0
201122329880	1	10.944	4	3	1	82	10	37
201122329883	1	5.472	4	2	1	82	10	0
201122329883	2	5.472	4	2	1	82	10	0
201122329887	1	98.496	4	6	1	82	10	4
201122329887	1	98.496	4	6	1	82	10	76
201122329899	1	10.944	4	3	1	82	10	0
201122329901	1	49.248	4	5	1	82	10	46
201122329901	2	49.248	4	5	1	82	10	0
201122329908	1	10.944	4	3	1	82	10	46
201122329936	1	224.352	4	4	1	82	10	0
201122329978	1	224.352	4	4	1	82	10	4
201122329978	2	224.352	4	4	1	82	10	0
201122330023	1	224.352	4	4	1	82	10	4
201122330023	2	224.352	4	4	1	82	10	0
201122330023	3	224.352	4	4	1	82	10	0
201122330066	1	224.352	4	4	1	82	10	4
201122330104	1	10.944	4	3	1	82	10	37
201122330104	2	10.944	4	3	1	82	10	72
201122330104	2	10.944	4	3	1	82	10	76
201122330105	1	98.496	4	6	1	82	10	46
201122330105	1	98.496	4	6	1	82	10	72
201122330105	1	98.496	4	6	1	82	10	76
201122330105	2	98.496	4	6	1	82	10	76
201122330108	1	10.944	4	3	1	82	10	31
201122330108	2	10.944	4	3	1	82	10	0
201122330121	1	10.944	4	3	1	82	10	0
201122330122	1	49.248	4	5	1	82	10	0
201122330136	1	98.496	4	6	1	82	10	4
201122330136	2	98.496	4	6	1	82	10	0
201122330137	1	10.944	4	3	1	82	10	0
201122330147	1	5.472	4	2	1	82	10	4
201122330147	2	5.472	4	2	1	82	10	0
201122330151	1	10.944	4	3	1	82	10	0
201122330153	1	5.472	4	2	1	82	10	46
201122330153	2	5.472	4	2	1	82	10	0
201122330153	3	5.472	4	2	1	82	10	0
201122330159	1	10.944	4	3	1	82	10	4
201122330166	1	10.944	4	3	1	82	10	0
201122330167	1	98.496	4	6	1	82	10	58
201122330167	2	98.496	4	6	1	82	10	0
201122330167	3	98.496	4	6	1	82	10	0
201122330170	1	5.472	4	1	1	82	10	0
201122330171	1	5.472	4	1	1	82	10	23
201122330171	1	5.472	4	1	1	82	10	72
201122330216	1	224.352	4	4	2	82	10	58
201122330216	2	224.352	4	4	2	82	10	0
201122330258	1	224.352	4	4	2	82	10	53
201122330258	2	224.352	4	4	2	82	10	0
201122330312	1	98.496	4	6	2	82	10	22
201122330314	1	5.472	4	2	2	82	10	22
201122330314	2	5.472	4	2	2	82	10	0
201122330314	3	5.472	4	2	2	82	10	0
201122330314	4	5.472	4	2	2	82	10	0
201122330314	5	5.472	4	2	2	82	10	0
201122330320	1	5.472	4	2	2	82	10	0
201122330320	2	5.472	4	2	2	82	10	0
201122330340	1	224.352	4	4	1	82	10	0
201122330381	1	224.352	4	4	1	82	10	4
201122330426	1	224.352	4	4	1	82	10	0
201122330426	2	224.352	4	4	1	82	10	0
201122330470	1	224.352	4	4	1	82	10	46
201122330470	2	224.352	4	4	1	82	10	0
201122330487	1	5.472	4	2	1	82	10	58
201122330487	2	5.472	4	2	1	82	10	0
201122330488	1	5.472	4	2	1	82	10	53
201122330488	2	5.472	4	2	1	82	10	0
201122330488	3	5.472	4	2	1	82	10	0
201122330492	1	10.944	4	3	1	82	10	7
201122330492	1	10.944	4	3	1	82	10	11
201122330503	1	10.944	4	3	1	82	10	0
201122330510	1	10.944	4	3	1	82	10	0
201122330514	1	5.472	4	2	1	82	10	0
201122330514	2	5.472	4	2	1	82	10	0
201122330514	3	5.472	4	2	1	82	10	0
201122330516	1	10.944	4	3	1	82	10	46
201122330518	1	98.496	4	6	1	82	10	46
201122330518	2	98.496	4	6	1	82	10	0
201122330521	1	10.944	4	3	1	82	10	0
201122330523	1	49.248	4	5	1	82	10	0
201122330525	1	10.944	4	3	1	82	10	0
201122330530	1	10.944	4	3	1	82	10	61
201122330545	1	10.944	4	3	1	82	10	0
201122330547	1	98.496	4	6	1	82	10	46
201122330547	2	98.496	4	6	1	82	10	0
201122330552	1	5.472	4	1	2	82	10	0
201122330552	2	5.472	4	1	2	82	10	0
201122330553	1	10.944	4	3	2	82	10	58
201122330564	1	98.496	4	6	2	82	10	58
201122330564	2	98.496	4	6	2	82	10	0
201122330578	1	5.472	4	2	2	82	10	58
201122330588	1	5.472	4	2	2	82	10	23
201122330588	2	5.472	4	2	2	82	10	0
201122330588	3	5.472	4	2	2	82	10	0
201122330588	4	5.472	4	2	2	82	10	0
201122330593	1	98.496	4	6	2	82	10	11
201122330603	1	10.944	4	3	2	82	10	23
201122330603	2	10.944	4	3	2	82	10	0
201122330603	3	10.944	4	3	2	82	10	0
201122330603	4	10.944	4	3	2	82	10	0
201122330617	1	10.944	4	3	2	82	10	0
201122330625	1	5.472	4	2	2	82	10	61
201122330625	2	5.472	4	2	2	82	10	0
201122330627	1	98.496	4	6	2	82	10	58
201122330627	2	98.496	4	6	2	82	10	0
201122330627	3	98.496	4	6	2	82	10	0
201122330627	4	98.496	4	6	2	82	10	0
201122330637	1	10.944	4	3	2	82	10	23
201122330652	1	10.944	4	3	2	82	10	98
201122330652	2	10.944	4	3	2	82	10	0
201122330654	1	49.248	4	5	2	82	10	11
201122330654	1	49.248	4	5	2	82	10	98
201122330659	1	98.496	4	6	2	82	10	23
201122330659	2	98.496	4	6	2	82	10	0
201122330659	3	98.496	4	6	2	82	10	0
201122330698	1	224.352	4	4	2	82	10	23
201122330698	2	224.352	4	4	2	82	10	0
201122330744	1	224.352	4	4	2	82	10	58
201122330744	2	224.352	4	4	2	82	10	0
201122330770	1	5.472	4	2	2	82	10	61
201122330770	2	5.472	4	2	2	82	10	0
201122330802	1	224.352	4	4	1	82	10	0
201122330879	1	224.352	4	4	1	82	10	58
201122330879	2	224.352	4	4	1	82	10	0
201122330922	1	224.352	4	4	1	82	10	11
201122330940	1	10.944	4	3	1	82	10	46
201122330940	2	10.944	4	3	1	82	10	0
201122330949	1	5.472	4	2	1	82	10	98
201122330949	2	5.472	4	2	1	82	10	0
201122330950	1	10.944	4	3	1	82	10	0
201122330953	1	10.944	4	3	1	82	10	0
201122330960	1	5.472	4	2	1	82	10	0
201122330960	2	5.472	4	2	1	82	10	0
201122330963	1	49.248	4	5	1	82	10	46
201122330963	2	49.248	4	5	1	82	10	0
201122330967	1	98.496	4	6	1	82	10	0
201122330967	2	98.496	4	6	1	82	10	0
201122330973	1	10.944	4	3	1	82	10	0
201122330979	1	10.944	4	3	1	82	10	0
201122330982	1	10.944	4	3	1	82	10	46
201122330986	1	10.944	4	3	1	82	10	31
201122330989	1	10.944	4	3	1	82	10	0
201122330994	1	10.944	4	3	1	82	10	0
201122331025	1	224.352	4	4	2	82	10	23
201122331025	2	224.352	4	4	2	82	10	0
201122331103	1	224.352	4	4	2	82	10	0
201122331103	2	224.352	4	4	2	82	10	0
201122331142	1	224.352	4	4	1	82	10	46
201122331142	2	224.352	4	4	1	82	10	0
201122331184	1	224.352	4	4	1	82	10	4
201122331184	2	224.352	4	4	1	82	10	0
201122331225	1	224.352	4	4	1	82	10	0
201122331235	1	10.944	4	3	1	82	10	0
201122331236	1	5.472	4	2	1	82	10	31
201122331236	1	5.472	4	2	1	82	10	71
201122331236	1	5.472	4	2	1	82	10	76
201122331236	2	5.472	4	2	1	82	10	0
201122331243	1	10.944	4	3	1	82	10	4
201122331243	1	10.944	4	3	1	82	10	71
201122331243	2	10.944	4	3	1	82	10	0
201122331246	1	98.496	4	6	1	82	10	23
201122331246	2	98.496	4	6	1	82	10	0
201122331246	3	98.496	4	6	1	82	10	0
201122331249	1	10.944	4	3	1	82	10	4
201122331249	2	10.944	4	3	1	82	10	0
201122331249	3	10.944	4	3	1	82	10	0
201122331249	4	10.944	4	3	1	82	10	0
201122331252	1	10.944	4	3	1	82	10	46
201122331252	2	10.944	4	3	1	82	10	0
201122331255	1	49.248	4	5	1	82	10	4
201122331255	1	49.248	4	5	1	82	10	76
201122331255	2	49.248	4	5	1	82	10	0
201122331255	3	49.248	4	5	1	82	10	0
201122331259	1	10.944	4	3	1	82	10	0
201122331264	1	10.944	4	3	1	82	10	46
201122331264	2	10.944	4	3	1	82	10	0
201122331279	1	5.472	4	1	1	82	10	0
201122331280	1	5.472	4	1	1	82	10	0
201122331343	1	224.352	4	4	1	82	10	0
201122331387	1	98.496	4	6	2	82	10	23
201122331387	2	98.496	4	6	2	82	10	0
201122331388	1	5.472	4	2	2	82	10	23
201122331390	1	10.944	4	3	2	82	10	0
201122331390	2	10.944	4	3	2	82	10	0
201122331393	1	5.472	4	2	2	82	10	0
201122331393	2	5.472	4	2	2	82	10	0
201122331398	1	5.472	4	2	2	82	10	61
201122331398	2	5.472	4	2	2	82	10	0
201122331416	1	224.352	4	4	1	82	10	58
201122331416	2	224.352	4	4	1	82	10	0
201122331457	1	224.352	4	4	1	82	10	0
201122331457	2	224.352	4	4	1	82	10	0
201122331465	1	98.496	4	6	1	82	10	0
201122331465	2	98.496	4	6	1	82	10	0
201122331465	3	98.496	4	6	1	82	10	0
201122331467	1	10.944	4	3	1	82	10	0
201122331469	1	5.472	4	2	1	82	10	0
201122331469	2	5.472	4	2	1	82	10	0
201122331473	1	10.944	4	3	1	82	10	0
201122331486	1	49.248	4	5	1	82	10	31
201122331486	2	49.248	4	5	1	82	10	0
201122331486	3	49.248	4	5	1	82	10	0
201122331493	1	10.944	4	3	1	82	10	0
201122331493	2	10.944	4	3	1	82	10	0
201122331501	1	10.944	4	3	1	82	10	0
201122331504	1	98.496	4	6	1	82	10	58
201122331504	2	98.496	4	6	1	82	10	0
201122331507	1	5.472	4	2	1	82	10	0
201122331507	2	5.472	4	2	1	82	10	0
201122331514	1	10.944	4	3	1	82	10	37
201122331514	2	10.944	4	3	1	82	10	0
201122331524	1	10.944	4	3	1	82	10	0
201122331526	1	10.944	4	3	1	82	10	0
201122331536	1	49.248	4	5	1	82	10	22
201122331536	1	49.248	4	5	1	82	10	46
201122331536	1	49.248	4	5	1	82	10	74
201122331536	1	49.248	4	5	1	82	10	76
201122331536	2	49.248	4	5	1	82	10	0
201122331537	1	10.944	4	3	1	82	10	93
201122331540	1	98.496	4	6	1	82	10	46
201122331540	2	98.496	4	6	1	82	10	0
201122331603	1	224.352	4	4	2	82	10	0
201122331656	1	224.352	4	4	2	82	10	61
201122331656	2	224.352	4	4	2	82	10	0
201122331728	1	224.352	4	4	1	82	10	4
201122331728	2	224.352	4	4	1	82	10	0
201122331760	1	98.496	4	6	2	82	10	0
201122331764	1	10.944	4	3	2	82	10	23
201122331769	1	5.472	4	2	2	82	10	58
201122331769	2	5.472	4	2	2	82	10	0
201122331769	3	5.472	4	2	2	82	10	98
201122331778	1	5.472	4	2	2	82	10	61
201122331778	1	5.472	4	2	2	82	10	99
201122331778	2	5.472	4	2	2	82	10	0
201122331778	3	5.472	4	2	2	82	10	0
201122331783	1	5.472	4	2	2	82	10	23
201122331783	1	5.472	4	2	2	82	10	99
201122331783	2	5.472	4	2	2	82	10	0
201122331783	3	5.472	4	2	2	82	10	0
201122331791	1	98.496	4	6	2	82	10	98
201122331793	1	49.248	4	5	2	82	10	2
201122331793	2	49.248	4	5	2	82	10	0
201122331793	3	49.248	4	5	2	82	10	0
201122331796	1	10.944	4	3	2	82	10	61
201122331853	1	224.352	4	4	1	82	10	46
201122331853	2	224.352	4	4	1	82	10	75
201122331895	1	224.352	4	4	1	82	10	99
201122331895	2	224.352	4	4	1	82	10	0
201122331945	1	10.944	4	3	1	82	10	4
201122331957	1	98.496	4	6	1	82	10	4
201122331957	2	98.496	4	6	1	82	10	0
201122331957	3	98.496	4	6	1	82	10	0
201122331968	1	10.944	4	3	1	82	10	0
201122331982	1	98.496	4	6	1	82	10	46
201122331982	2	98.496	4	6	1	82	10	0
201122331987	1	10.944	4	3	1	82	10	58
201122331987	2	10.944	4	3	1	82	10	0
201122331987	3	10.944	4	3	1	82	10	0
201122331993	1	10.944	4	3	1	82	10	0
201122331998	1	49.248	4	5	1	82	10	0
201122331998	2	49.248	4	5	1	82	10	0
201122332005	1	5.472	4	1	1	82	10	0
201122332005	2	5.472	4	1	1	82	10	0
201122332006	1	5.472	4	1	1	82	10	0
201122332019	1	224.352	4	4	1	82	10	37
201122332019	2	224.352	4	4	1	82	10	0
201122332068	1	224.352	4	4	1	82	10	46
201122332068	1	224.352	4	4	1	82	10	75
201122332068	2	224.352	4	4	1	82	10	0
201122332110	1	224.352	4	4	1	82	10	4
201122332130	1	98.496	4	6	1	82	10	53
201122332130	1	98.496	4	6	1	82	10	71
201122332130	2	98.496	4	6	1	82	10	71
201122332130	2	98.496	4	6	1	82	10	76
201122332138	1	5.472	4	2	1	82	10	0
201122332138	2	5.472	4	2	1	82	10	0
201122332142	1	10.944	4	3	1	82	10	62
201122332147	1	10.944	4	3	1	82	10	0
201122332155	1	10.944	4	3	1	82	10	0
201122332157	1	98.496	4	6	1	82	10	4
201122332157	1	98.496	4	6	1	82	10	75
201122332161	1	10.944	4	3	1	82	10	98
201122332161	2	10.944	4	3	1	82	10	0
201122332168	1	10.944	4	3	1	82	10	46
201122332171	1	5.472	4	2	1	82	10	0
201122332174	1	10.944	4	3	1	82	10	0
201122332175	1	5.472	4	2	1	82	10	0
201122332175	2	5.472	4	2	1	82	10	0
201122332182	1	10.944	4	3	1	82	10	0
201122332189	1	10.944	4	3	1	82	10	0
201122332195	1	10.944	4	3	1	82	10	46
201122332195	2	10.944	4	3	1	82	10	0
201122332198	1	5.472	4	2	1	82	10	0
201122332198	2	5.472	4	2	1	82	10	0
201122332201	1	98.496	4	6	1	82	10	0
201122332201	2	98.496	4	6	1	82	10	0
201122332204	1	5.472	4	1	1	82	10	0
201122332273	1	224.352	4	4	1	82	10	0
201122332314	1	224.352	4	4	1	82	10	0
201122332314	2	224.352	4	4	1	82	10	0
201122332343	1	5.472	4	2	2	82	10	58
201122332343	2	5.472	4	2	2	82	10	0
201122332346	1	5.472	4	2	2	82	10	0
201122332346	2	5.472	4	2	2	82	10	75
201122332349	1	5.472	4	2	2	82	10	23
201122332352	1	98.496	4	6	2	82	10	23
201122332352	2	98.496	4	6	2	82	10	0
201122332360	1	10.944	4	3	1	82	10	61
201122332362	1	5.472	4	2	1	82	10	98
201122332362	2	5.472	4	2	1	82	10	0
201122332363	1	49.248	4	5	1	82	10	0
201122332376	1	5.472	4	2	1	82	10	0
201122332376	2	5.472	4	2	1	82	10	0
201122332376	3	5.472	4	2	1	82	10	0
201122332376	4	5.472	4	2	1	82	10	0
201122332381	1	98.496	4	6	1	82	10	4
201122332407	1	224.352	4	4	1	82	10	0
201122332450	1	10.944	4	3	1	82	10	76
201122332454	1	10.944	4	3	1	82	10	61
201122332454	2	10.944	4	3	1	82	10	0
201122332456	1	10.944	4	3	1	82	10	46
201122332462	1	10.944	4	3	1	82	10	0
201122332472	1	10.944	4	3	1	82	10	0
201122332474	1	98.496	4	6	1	82	10	0
201122332474	2	98.496	4	6	1	82	10	0
201122332515	1	224.352	4	4	2	82	10	58
201122332515	2	224.352	4	4	2	82	10	0
201122332568	1	224.352	4	4	2	82	10	76
201122332568	2	224.352	4	4	2	82	10	58
201122332605	1	224.352	4	4	1	82	10	4
201122332605	2	224.352	4	4	1	82	10	0
201122332650	1	224.352	4	4	1	82	10	49
201122332650	2	224.352	4	4	1	82	10	0
201122332691	1	224.352	4	4	1	82	10	98
201122332691	2	224.352	4	4	1	82	10	0
201122332738	1	5.472	4	2	2	82	10	58
201122332738	2	5.472	4	2	2	82	10	0
201122332738	3	5.472	4	2	2	82	10	0
201122332748	1	98.496	4	6	2	82	10	58
201122332748	2	98.496	4	6	2	82	10	0
201122332757	1	10.944	4	3	2	82	10	61
201122332757	2	10.944	4	3	2	82	10	0
201122332767	1	5.472	4	2	2	82	10	2
201122332767	2	5.472	4	2	2	82	10	0
201122332793	1	49.248	4	5	2	82	10	61
201122332793	2	49.248	4	5	2	82	10	0
201122332801	1	49.248	4	5	1	82	10	0
201122332801	2	49.248	4	5	1	82	10	0
201122332806	1	10.944	4	3	1	82	10	0
201122332811	1	10.944	4	3	1	82	10	0
201122332825	1	10.944	4	3	1	82	10	4
201122332829	1	10.944	4	3	1	82	10	46
201122332830	1	98.496	4	6	1	82	10	31
201122332830	2	98.496	4	6	1	82	10	0
201122332833	1	10.944	4	3	1	82	10	4
201122332833	2	10.944	4	3	1	82	10	0
201122332841	1	10.944	4	3	1	82	10	0
201122332851	1	49.248	4	5	1	82	10	0
201122332856	1	10.944	4	3	1	82	10	0
201122332859	1	98.496	4	6	1	82	10	4
201122332859	2	98.496	4	6	1	82	10	0
201122332859	3	98.496	4	6	1	82	10	0
201122332866	1	5.472	4	1	1	82	10	11
201122332894	1	224.352	4	4	1	82	10	61
201122332894	2	224.352	4	4	1	82	10	0
201122332937	1	224.352	4	4	1	82	10	0
201122332937	2	224.352	4	4	1	82	10	0
201122332981	1	224.352	4	4	1	82	10	0
201122333014	1	10.944	4	3	2	82	10	0
201122333018	1	98.496	4	6	2	82	10	22
201122333018	2	98.496	4	6	2	82	10	0
201122333021	1	5.472	4	1	2	82	10	0
201122333027	1	10.944	4	3	1	82	10	0
201122333032	1	10.944	4	3	1	82	10	59
201122333032	1	10.944	4	3	1	82	10	76
201122333043	1	10.944	4	3	1	82	10	46
201122333049	1	98.496	4	6	1	82	10	72
201122333049	1	98.496	4	6	1	82	10	76
201122333058	1	10.944	4	3	1	82	10	46
201122333058	2	10.944	4	3	1	82	10	0
201122333062	1	5.472	4	2	1	82	10	0
201122333063	1	10.944	4	3	1	82	10	0
201122333066	1	49.248	4	5	1	82	10	0
201122333073	1	5.472	4	2	1	82	10	4
201122333073	2	5.472	4	2	1	82	10	0
201122333073	3	5.472	4	2	1	82	10	0
201122333075	1	10.944	4	3	1	82	10	4
201122333075	1	10.944	4	3	1	82	10	76
201122333075	2	10.944	4	3	1	82	10	0
201122333092	1	224.352	4	4	2	82	10	61
201122333092	2	224.352	4	4	2	82	10	0
201122333139	1	224.352	4	4	1	82	10	0
201122333180	1	224.352	4	4	1	82	10	0
201122333226	1	224.352	4	4	1	82	10	0
201122333226	2	224.352	4	4	1	82	10	0
201122333267	1	5.472	4	2	2	82	10	11
201122333267	1	5.472	4	2	2	82	10	23
201122333267	1	5.472	4	2	2	82	10	71
201122333267	2	5.472	4	2	2	82	10	0
201122333273	1	98.496	4	6	1	82	10	0
201122333277	1	5.472	4	2	1	82	10	0
201122333278	1	10.944	4	3	1	82	10	0
201122333278	2	10.944	4	3	1	82	10	0
201122333283	1	10.944	4	3	1	82	10	46
201122333291	1	10.944	4	3	1	82	10	75
201122333291	2	10.944	4	3	1	82	10	0
201122333298	1	10.944	4	3	1	82	10	0
201122333302	1	98.496	4	6	1	82	10	37
201122333302	2	98.496	4	6	1	82	10	0
201122333305	1	10.944	4	3	1	82	10	4
201122333313	1	10.944	4	3	1	82	10	0
201122333315	1	49.248	4	5	1	82	10	0
201122333315	2	49.248	4	5	1	82	10	0
201122333330	1	98.496	4	6	1	82	10	2
201122333333	1	10.944	4	3	1	82	10	4
201122333333	2	10.944	4	3	1	82	10	0
201122333338	1	10.944	4	3	1	82	10	46
201122333338	2	10.944	4	3	1	82	10	0
201122333343	1	5.472	4	1	1	82	10	46
201122333343	1	5.472	4	1	1	82	10	76
201122333343	2	5.472	4	1	1	82	10	0
201122333387	1	224.352	4	4	1	82	10	0
201122333387	2	224.352	4	4	1	82	10	0
201122333428	1	224.352	4	4	1	82	10	0
201122333475	1	224.352	4	4	1	82	10	58
201122333475	2	224.352	4	4	1	82	10	0
201122333499	1	5.472	4	2	1	82	10	0
201122333499	2	5.472	4	2	1	82	10	95
201122333501	1	10.944	4	3	1	82	10	0
201122333504	1	10.944	4	3	1	82	10	46
201122333510	1	10.944	4	3	1	82	10	4
201122333510	2	10.944	4	3	1	82	10	0
201122333516	1	5.472	4	2	1	82	10	46
201122333516	2	5.472	4	2	1	82	10	0
201122333522	1	98.496	4	6	1	82	10	4
201122333522	2	98.496	4	6	1	82	10	0
201122333526	1	10.944	4	3	1	82	10	0
201122333527	1	5.472	4	2	1	82	10	0
201122333527	2	5.472	4	2	1	82	10	0
201122333537	1	10.944	4	3	1	82	10	0
201122333539	1	5.472	4	2	1	82	10	0
201122333539	2	5.472	4	2	1	82	10	0
201122333539	3	5.472	4	2	1	82	10	0
201122333541	1	49.248	4	5	1	82	10	76
201122333541	2	49.248	4	5	1	82	10	71
201122333541	2	49.248	4	5	1	82	10	76
201122333547	1	10.944	4	3	1	82	10	0
201122333552	1	98.496	4	6	1	82	10	4
201122333569	1	224.352	4	4	2	82	10	58
201122333569	2	224.352	4	4	2	82	10	0
201122333647	1	224.352	4	4	2	82	10	0
201122333647	2	224.352	4	4	2	82	10	0
201122333681	1	224.352	4	4	1	82	10	2
201122333681	1	224.352	4	4	1	82	10	7
201122333681	1	224.352	4	4	1	82	10	72
201122333681	1	224.352	4	4	1	82	10	76
201122333723	1	224.352	4	4	1	82	10	4
201122333723	2	224.352	4	4	1	82	10	72
201122333732	1	10.944	4	3	2	82	10	0
201122333733	1	98.496	4	6	2	82	10	58
201122333733	2	98.496	4	6	2	82	10	0
201122333748	1	5.472	4	2	2	82	10	23
201122333748	2	5.472	4	2	2	82	10	0
201122333749	1	5.472	4	2	2	82	10	61
201122333749	2	5.472	4	2	2	82	10	0
201122333769	1	5.472	4	2	2	82	10	69
201122333769	2	5.472	4	2	2	82	10	0
201122333778	1	98.496	4	6	2	82	10	23
201122333778	2	98.496	4	6	2	82	10	0
201122333787	1	5.472	4	2	2	82	10	61
201122333787	2	5.472	4	2	2	82	10	0
201122333789	1	5.472	4	1	2	82	10	0
201122333829	1	224.352	4	4	1	82	10	0
201122333829	2	224.352	4	4	1	82	10	0
201122333872	1	224.352	4	4	1	82	10	4
201122333872	2	224.352	4	4	1	82	10	0
201122333872	3	224.352	4	4	1	82	10	0
201122333894	1	10.944	4	3	1	82	10	0
201122333906	1	98.496	4	6	1	82	10	61
201122333906	2	98.496	4	6	1	82	10	0
201122333908	1	10.944	4	3	1	82	10	37
201122333908	1	10.944	4	3	1	82	10	76
201122333916	1	5.472	4	2	1	82	10	45
201122333916	2	5.472	4	2	1	82	10	0
201122333923	1	10.944	4	3	1	82	10	0
201122333927	1	10.944	4	3	1	82	10	0
201122333928	1	5.472	4	2	1	82	10	31
201122333928	1	5.472	4	2	1	82	10	76
201122333928	2	5.472	4	2	1	82	10	0
201122333936	1	98.496	4	6	1	82	10	46
201122333936	2	98.496	4	6	1	82	10	0
201122333943	1	49.248	4	5	1	82	10	0
201122333943	2	49.248	4	5	1	82	10	0
201122333948	1	10.944	4	3	1	82	10	0
201122334035	1	224.352	4	4	1	82	10	0
201122334078	1	224.352	4	4	1	82	10	0
201122334078	2	224.352	4	4	1	82	10	0
201122334119	1	224.352	4	4	1	82	10	4
201122334135	1	49.248	4	5	2	82	10	23
201122334135	2	49.248	4	5	2	82	10	75
201122334135	3	49.248	4	5	2	82	10	0
201122334147	1	98.496	4	6	2	82	10	69
201122334154	1	5.472	4	2	2	82	10	11
201122334154	2	5.472	4	2	2	82	10	0
201122334154	3	5.472	4	2	2	82	10	0
201122334164	1	98.496	4	6	1	82	10	0
201122334164	2	98.496	4	6	1	82	10	0
201122334166	1	5.472	4	2	1	82	10	41
201122334166	2	5.472	4	2	1	82	10	0
201122334167	1	10.944	4	3	1	82	10	46
201122334167	1	10.944	4	3	1	82	10	71
201122334167	1	10.944	4	3	1	82	10	76
201122334181	1	10.944	4	3	1	82	10	37
201122334181	2	10.944	4	3	1	82	10	0
201122334185	1	10.944	4	3	1	82	10	0
201122334188	1	5.472	4	2	1	82	10	46
201122334188	2	5.472	4	2	1	82	10	0
201122334192	1	10.944	4	3	1	82	10	46
201122334193	1	98.496	4	6	1	82	10	0
201122334193	2	98.496	4	6	1	82	10	0
201122334193	3	98.496	4	6	1	82	10	0
201122334205	1	10.944	4	3	1	82	10	46
201122334205	1	10.944	4	3	1	82	10	75
201122334205	2	10.944	4	3	1	82	10	0
201122334235	1	224.352	4	4	2	82	10	61
201122334235	2	224.352	4	4	2	82	10	75
201122334287	1	224.352	4	4	2	82	10	58
201122334287	1	224.352	4	4	2	82	10	76
201122334287	2	224.352	4	4	2	82	10	0
201122334317	1	10.944	4	3	2	82	10	61
201122334317	2	10.944	4	3	2	82	10	0
201122334322	1	10.944	4	3	2	82	10	58
201122334322	2	10.944	4	3	2	82	10	0
201122334322	3	10.944	4	3	2	82	10	0
201122334333	1	10.944	4	3	2	82	10	0
201122334333	2	10.944	4	3	2	82	10	0
201122334334	1	98.496	4	6	2	82	10	22
201122334334	2	98.496	4	6	2	82	10	0
201122334345	1	10.944	4	3	2	82	10	58
201122334345	2	10.944	4	3	2	82	10	0
201122334345	3	10.944	4	3	2	82	10	0
201122334347	1	5.472	4	2	2	82	10	89
201122334347	2	5.472	4	2	2	82	10	0
201122334347	3	5.472	4	2	2	82	10	0
201122334349	1	5.472	4	2	2	82	10	61
201122334349	2	5.472	4	2	2	82	10	0
201122334356	1	10.944	4	3	2	82	10	22
201122334356	2	10.944	4	3	2	82	10	0
201122334356	3	10.944	4	3	2	82	10	0
201122334403	1	224.352	4	4	1	82	10	46
201122334447	1	224.352	4	4	1	82	10	46
201122334447	2	224.352	4	4	1	82	10	0
201122334492	1	224.352	4	4	1	82	10	58
201122334492	2	224.352	4	4	1	82	10	0
201122334514	1	5.472	4	2	1	82	10	45
201122334514	2	5.472	4	2	1	82	10	0
201122334515	1	10.944	4	3	1	82	10	37
201122334515	2	10.944	4	3	1	82	10	0
201122334516	1	5.472	4	2	1	82	10	61
201122334516	2	5.472	4	2	1	82	10	0
201122334517	1	98.496	4	6	1	82	10	0
201122334517	2	98.496	4	6	1	82	10	0
201122334517	3	98.496	4	6	1	82	10	0
201122334528	1	5.472	4	2	1	82	10	99
201122334528	2	5.472	4	2	1	82	10	0
201122334535	1	10.944	4	3	1	82	10	0
