CASENUM	VEH_NO	PER_NO	WEIGHT	REGION	STRATUM	PJ	PSU	PSUSTRAT	MSAFEQMT
201128706874	0	1	12.3468	2	3	2	71	5	3
201128706900	0	1	12.3468	2	3	4	71	5	1
201128706907	0	1	12.3468	2	3	4	71	5	1
201128707030	0	1	12.3468	2	3	1	71	5	1
201128707030	0	2	12.3468	2	3	1	71	5	1
201128707137	0	1	12.3468	2	3	4	71	5	2
201128707137	0	2	12.3468	2	3	4	71	5	2
201128707291	0	1	243.392469	2	4	10	71	5	1
201128707351	0	1	12.3468	2	3	2	71	5	2
201128707411	0	1	12.3468	2	3	4	71	5	2
201128707486	0	1	12.3468	2	3	5	71	5	2
201128707529	0	1	12.3468	2	3	2	71	5	1
201128707603	0	1	81.130823	2	3	10	71	5	1
201128707728	0	1	12.3468	2	3	1	71	5	1
201128707862	0	1	12.3468	2	3	4	71	5	1
201128707920	0	1	12.3468	2	3	2	71	5	8
201128707941	0	1	12.3468	2	3	2	71	5	2
201128708031	0	1	12.3468	2	3	2	71	5	1
201128708294	0	1	12.3468	2	3	3	71	5	1
201128708309	0	1	12.3468	2	3	2	71	5	1
201128708359	0	1	12.3468	2	3	5	71	5	1
201128708388	0	1	12.3468	2	3	1	71	5	2
201128708506	0	1	12.3468	2	3	2	71	5	2
201128708575	0	1	12.3468	2	3	3	71	5	2
201128708591	0	1	12.3468	2	3	3	71	5	8
201128708716	0	1	40.211923	2	3	7	71	5	8
201128708751	0	1	12.3468	2	3	4	71	5	2
201128708763	0	1	12.3468	2	3	5	71	5	8
201128708815	0	1	12.3468	2	3	1	71	5	8
201128708880	0	1	12.3468	2	3	2	71	5	8
201128708910	0	1	12.3468	2	3	3	71	5	1
201128708937	0	1	12.3468	2	3	5	71	5	1
201128709164	0	1	12.3468	2	3	1	71	5	8
201128709164	0	2	12.3468	2	3	1	71	5	8
201128709225	0	1	81.130823	2	3	10	71	5	8
201128709232	0	1	81.130823	2	3	10	71	5	8
201128709281	0	1	12.3468	2	3	2	71	5	8
201128709288	0	1	12.3468	2	3	2	71	5	8
201128709482	0	1	12.3468	2	3	3	71	5	8
201128709539	0	1	12.3468	2	3	4	71	5	8
201128710038	0	1	12.3468	2	3	4	71	5	3
201128710071	0	1	12.3468	2	3	2	71	5	8
201128710158	0	1	243.392469	2	4	10	71	5	8
201128710229	0	1	12.3468	2	3	1	71	5	3
201128809653	0	1	14.6444	4	3	3	77	11	1
201128809886	0	1	14.6444	4	3	2	77	11	2
201128810240	0	1	14.6444	4	3	5	77	11	2
201128810240	0	1	14.6444	4	3	5	77	11	3
201128810473	0	1	14.6444	4	3	4	77	11	1
201128810500	0	1	3.6611	4	2	3	77	11	1
201128810623	0	1	14.6444	4	3	1	77	11	1
201128810711	0	1	14.6444	4	3	2	77	11	1
201128810725	0	1	14.6444	4	3	1	77	11	1
201128810873	0	1	3.6611	4	2	3	77	11	1
201128810996	0	1	14.6444	4	3	1	77	11	1
201128811005	0	1	14.6444	4	3	1	77	11	1
201128811180	0	1	14.6444	4	3	1	77	11	1
201128811435	0	1	14.6444	4	3	1	77	11	1
201128811459	0	1	14.6444	4	3	1	77	11	1
201128811459	0	2	14.6444	4	3	1	77	11	1
201128811496	0	1	14.6444	4	3	2	77	11	1
201128811668	0	1	14.6444	4	3	1	77	11	1
201128811841	0	1	14.6444	4	3	5	77	11	1
201128811897	0	1	14.6444	4	3	2	77	11	1
201128812380	0	1	7.3222	4	2	1	77	11	1
201128812397	0	1	14.6444	4	3	1	77	11	1
201128812408	0	1	14.6444	4	3	1	77	11	1
201128812425	0	1	14.6444	4	3	1	77	11	1
201128812429	0	1	14.6444	4	3	1	77	11	1
201128812459	0	1	14.6444	4	3	1	77	11	1
201128812465	0	1	14.6444	4	3	1	77	11	1
201128812501	0	1	14.6444	4	3	1	77	11	1
201128812508	0	1	14.6444	4	3	1	77	11	1
201128812569	0	1	14.6444	4	3	1	77	11	1
201128812598	0	1	14.6444	4	3	1	77	11	1
201128812920	0	1	14.6444	4	3	1	77	11	1
201128812991	0	1	14.6444	4	3	1	77	11	1
201128813228	0	1	14.6444	4	3	6	77	11	8
201128813382	0	1	14.6444	4	3	1	77	11	1
201128813416	0	1	14.6444	4	3	1	77	11	1
201128813460	0	1	14.6444	4	3	1	77	11	1
201128813475	0	1	14.6444	4	3	1	77	11	1
201128813484	0	1	14.6444	4	3	1	77	11	1
201128813533	0	1	14.6444	4	3	1	77	11	8
201128813552	0	1	14.6444	4	3	1	77	11	1
201128813559	0	1	14.6444	4	3	1	77	11	1
201128813577	0	1	14.6444	4	3	1	77	11	1
201128813825	0	1	14.6444	4	3	1	77	11	1
201128813855	0	1	14.6444	4	3	1	77	11	1
201128813865	0	1	14.6444	4	3	1	77	11	1
201128813919	0	1	14.6444	4	3	2	77	11	1
201128814016	0	1	14.6444	4	3	1	77	11	1
201128814205	0	1	14.6444	4	3	2	77	11	8
201128814320	0	1	14.6444	4	3	2	77	11	1
201128814713	0	1	14.6444	4	3	1	77	11	8
201128814765	0	1	3.6611	4	2	2	77	11	8
201128814806	0	1	14.6444	4	3	1	77	11	8
201128814900	0	1	14.6444	4	3	1	77	11	8
201128815130	0	1	14.6444	4	3	2	77	11	2
201128815239	0	1	14.6444	4	3	5	77	11	8
201128815273	0	1	14.6444	4	3	2	77	11	2
201128815462	0	1	14.6444	4	3	1	77	11	8
201128815594	0	1	14.6444	4	3	1	77	11	8
201128815603	0	1	14.6444	4	3	1	77	11	8
201128815660	0	1	14.6444	4	3	2	77	11	2
201128815833	0	1	14.6444	4	3	1	77	11	8
201128815860	0	1	14.6444	4	3	1	77	11	1
201128816200	0	1	14.6444	4	3	3	77	11	8
201128816738	0	1	14.6444	4	3	1	77	11	8
201128816748	0	1	14.6444	4	3	1	77	11	8
201128816772	0	1	14.6444	4	3	1	77	11	8
201128816854	0	1	14.6444	4	3	1	77	11	8
201128816914	0	1	14.6444	4	3	1	77	11	8
201128816924	0	1	14.6444	4	3	1	77	11	8
201128816930	0	1	7.3222	4	2	1	77	11	8
201128816962	0	1	14.6444	4	3	1	77	11	8
201128816994	0	1	14.6444	4	3	1	77	11	8
201128907318	0	1	225.548946	4	4	5	80	11	1
201128907530	0	1	13.1252	4	3	2	80	11	1
201128907593	0	1	12.530497	4	3	5	80	11	8
201128907729	0	1	13.1252	4	3	3	80	11	1
201128907924	0	1	12.530497	4	3	5	80	11	1
201128907933	0	1	12.530497	4	3	5	80	11	8
201128907981	0	1	13.1252	4	3	1	80	11	1
201128908151	0	1	13.1252	4	3	2	80	11	8
201128908321	0	1	13.1252	4	3	3	80	11	1
201128908475	0	1	223.1284	4	4	1	80	11	2
201128908533	0	1	13.1252	4	3	1	80	11	2
201128908577	0	1	13.1252	4	3	3	80	11	1
201128908833	0	1	13.1252	4	3	3	80	11	8
201128908862	0	1	225.548946	4	4	5	80	11	1
201128908993	0	1	12.530497	4	3	5	80	11	1
201128909156	0	1	12.530497	4	3	5	80	11	2
201128909243	0	1	223.1284	4	4	4	80	11	8
201128909256	0	1	12.530497	4	3	5	80	11	1
201128909269	0	1	13.1252	4	3	3	80	11	1
201128909272	0	1	223.1284	4	4	3	80	11	1
201128909370	0	1	13.1252	4	3	1	80	11	1
201128909406	0	1	13.1252	4	3	1	80	11	1
201128909449	0	1	13.1252	4	3	1	80	11	1
201128909483	0	1	13.1252	4	3	2	80	11	8
201128909538	0	1	13.1252	4	3	4	80	11	1
201128909658	0	1	13.1252	4	3	3	80	11	1
201128909833	0	1	12.530497	4	3	5	80	11	2
201128909851	0	1	27.764851	4	3	11	80	11	2
201128909901	0	1	13.1252	4	3	1	80	11	2
201128910047	0	1	13.1252	4	3	1	80	11	2
201128910116	0	1	13.1252	4	3	2	80	11	1
201128910342	0	1	13.1252	4	3	3	80	11	1
201128910429	0	1	27.764851	4	3	11	80	11	1
201128910525	0	1	12.530497	4	3	5	80	11	1
201128910532	0	1	12.530497	4	3	5	80	11	2
201128910549	0	1	12.530497	4	3	5	80	11	2
201128910585	0	1	13.1252	4	3	3	80	11	1
201128910701	0	1	13.1252	4	3	2	80	11	1
201128910701	0	2	13.1252	4	3	2	80	11	1
201128910701	0	3	13.1252	4	3	2	80	11	1
201128910747	0	1	13.1252	4	3	1	80	11	1
201128910903	0	1	12.530497	4	3	5	80	11	1
201128910907	0	1	12.530497	4	3	5	80	11	2
201128910923	0	1	13.1252	4	3	1	80	11	2
201128911026	0	1	13.629995	4	3	8	80	11	1
201128911152	0	1	13.1252	4	3	2	80	11	8
201128911175	0	1	13.1252	4	3	2	80	11	8
201128911190	0	1	13.1252	4	3	3	80	11	8
201128911195	0	1	13.1252	4	3	3	80	11	8
201128911205	0	1	13.1252	4	3	3	80	11	8
201128911293	0	1	13.1252	4	3	4	80	11	8
201128911293	0	2	13.1252	4	3	4	80	11	8
201128911310	0	1	12.530497	4	3	5	80	11	8
201128911319	0	1	12.530497	4	3	5	80	11	2
201128911321	0	1	225.548946	4	4	5	80	11	8
201128911353	0	1	12.530497	4	3	5	80	11	8
201128911417	0	1	13.629995	4	3	8	80	11	1
201128911611	0	1	12.530497	4	3	5	80	11	8
201128911738	0	1	223.1284	4	4	2	80	11	1
201128911791	0	1	13.1252	4	3	3	80	11	8
201128911826	0	1	13.1252	4	3	4	80	11	8
201128911826	0	2	13.1252	4	3	4	80	11	8
201128911841	0	1	12.530497	4	3	5	80	11	2
201128911854	0	1	12.530497	4	3	5	80	11	1
201128911891	0	1	13.1252	4	3	1	80	11	2
201128911942	0	1	13.1252	4	3	3	80	11	8
201128911945	0	1	12.530497	4	3	5	80	11	8
201128912061	0	1	13.1252	4	3	4	80	11	8
201128912102	0	1	13.1252	4	3	1	80	11	8
201128912202	0	1	223.1284	4	4	3	80	11	1
201128912385	0	1	13.1252	4	3	2	80	11	8
201128912417	0	1	13.1252	4	3	2	80	11	2
201128912423	0	1	13.1252	4	3	2	80	11	1
201128912423	0	2	13.1252	4	3	2	80	11	1
201128912423	0	3	13.1252	4	3	2	80	11	1
201128912458	0	1	82.0325	4	3	17	80	11	2
201128912576	0	1	13.1252	4	3	1	80	11	8
201128912615	0	1	223.1284	4	4	3	80	11	8
201128912748	0	1	27.764851	4	3	11	80	11	1
201128912923	0	1	13.1252	4	3	3	80	11	8
201128912950	0	1	13.1252	4	3	3	80	11	8
201128912959	0	1	13.1252	4	3	4	80	11	8
201128913005	0	1	13.629995	4	3	8	80	11	8
201128913283	0	1	12.530497	4	3	5	80	11	8
201128913299	0	1	12.530497	4	3	5	80	11	8
201128913601	0	1	12.530497	4	3	5	80	11	8
201128913768	0	1	13.1252	4	3	2	80	11	8
201128913823	0	1	13.1252	4	3	3	80	11	8
201128913826	0	1	13.629995	4	3	8	80	11	8
201128914088	0	1	27.764851	4	3	11	80	11	8
201129016303	0	1	13.434	2	3	1	92	5	1
201129016452	0	1	13.434	2	3	4	92	5	8
201129016805	0	1	93.831788	2	6	38	92	5	1
201129017101	0	1	12.87031	2	3	5	92	5	1
201129017112	0	1	46.496417	2	3	41	92	5	1
201129017139	0	1	13.434	2	3	1	92	5	1
201129018231	0	1	13.434	2	3	2	92	5	1
201129018325	0	1	10.300923	2	3	11	92	5	1
201129018385	0	1	13.434	2	3	4	92	5	1
201129018394	0	1	16.057257	2	3	15	92	5	1
201129019913	0	1	13.434	2	3	1	92	5	8
201129020104	0	1	12.87031	2	3	5	92	5	1
201129020333	0	1	13.434	2	3	1	92	5	1
201129020419	0	1	13.434	2	3	3	92	5	3
201129020470	0	1	12.376206	2	3	7	92	5	8
201129020701	0	1	19.123736	2	3	16	92	5	1
201129020925	0	1	13.434	2	3	2	92	5	2
201129021682	0	1	13.434	2	3	1	92	5	1
201129022660	0	1	13.434	2	3	1	92	5	1
201129023682	0	1	13.434	2	3	3	92	5	2
201129023796	0	1	18.47175	2	3	23	92	5	1
201129024141	0	1	13.434	2	3	4	92	5	2
201129024203	0	1	19.123736	2	3	16	92	5	1
201129024478	0	1	13.434	2	3	1	92	5	8
201129025628	0	1	10.300923	2	3	11	92	5	8
201129025969	0	1	13.434	2	3	1	92	5	8
201129026133	0	1	13.434	2	3	2	92	5	8
201129026178	0	1	13.434	2	3	3	92	5	8
201129026213	0	1	12.376206	2	3	7	92	5	8
201129027094	0	1	12.87031	2	3	5	92	5	8
201129027225	0	1	13.434	2	3	1	92	5	1
201129027409	0	1	10.300923	2	3	11	92	5	1
201129027409	0	2	10.300923	2	3	11	92	5	1
201129027963	0	1	19.123736	2	3	16	92	5	8
201129027963	0	2	19.123736	2	3	16	92	5	8
201129028117	0	1	13.434	2	3	1	92	5	8
201129028564	0	1	226.620306	2	4	11	92	5	8
201129028719	0	1	13.434	2	3	1	92	5	8
201129028719	0	2	13.434	2	3	1	92	5	8
201129029436	0	1	19.123736	2	3	16	92	5	8
201129101423	0	1	94.5634	2	5	4	93	6	1
201129101423	0	2	94.5634	2	5	4	93	6	1
201129101595	0	1	94.5634	2	5	7	93	6	1
201129101808	0	1	94.5634	2	3	4	93	6	1
201129101819	0	1	94.5634	2	6	2	93	6	2
201129102189	0	1	94.5634	2	6	4	93	6	1
201129211351	0	1	12.126	4	3	1	95	11	1
201129211938	0	1	12.126	4	3	1	95	11	1
201129212115	0	1	12.126	4	3	1	95	11	1
201129212357	0	1	6.063	4	2	1	95	11	1
201129212616	0	1	12.126	4	3	2	95	11	1
201129212633	0	1	12.126	4	3	1	95	11	1
201129212829	0	1	12.126	4	3	1	95	11	9
201129212893	0	1	6.063	4	1	1	95	11	3
201129212893	0	1	6.063	4	1	1	95	11	7
201129212923	0	1	12.126	4	3	1	95	11	9
201129213313	0	1	12.126	4	3	2	95	11	8
201129213645	0	1	12.126	4	3	1	95	11	1
201129214127	0	1	12.126	4	3	1	95	11	1
201129214899	0	1	12.126	4	3	2	95	11	1
201129214919	0	1	12.126	4	3	1	95	11	1
201129214965	0	1	224.331	4	4	1	95	11	1
201129215091	0	1	12.126	4	3	1	95	11	1
201129215201	0	1	12.126	4	3	1	95	11	8
201129215297	0	1	12.126	4	3	1	95	11	1
201129215297	0	2	12.126	4	3	1	95	11	1
201129215346	0	1	12.126	4	3	1	95	11	1
201129215461	0	1	12.126	4	3	1	95	11	8
201129215513	0	1	12.126	4	3	1	95	11	8
201129215867	0	1	12.073767	4	3	7	95	11	8
201129215921	0	1	12.126	4	3	1	95	11	2
201129216017	0	1	12.126	4	3	1	95	11	1
201129216355	0	1	6.063	4	2	1	95	11	8
201129216571	0	1	12.126	4	3	1	95	11	8
201129216686	0	1	12.126	4	3	1	95	11	8
201129216730	0	1	12.126	4	3	1	95	11	8
201129217121	0	1	12.126	4	3	1	95	11	1
201129217291	0	1	12.126	4	3	1	95	11	1
201129217382	0	1	6.063	4	2	1	95	11	1
201129217395	0	1	12.126	4	3	1	95	11	1
201129217440	0	1	12.126	4	3	4	95	11	2
201129217519	0	1	12.126	4	3	1	95	11	8
201129217533	0	1	12.126	4	3	1	95	11	2
201129217646	0	1	12.126	4	3	1	95	11	8
201129217933	0	1	12.126	4	3	1	95	11	8
201129218013	0	1	12.126	4	3	2	95	11	8
201129218091	0	1	12.126	4	3	1	95	11	8
201129218429	0	1	12.126	4	3	4	95	11	8
201129218719	0	1	12.126	4	3	2	95	11	8
201129218771	0	1	12.126	4	3	1	95	11	8
201129219083	0	1	12.126	4	3	4	95	11	8
201129219274	0	1	12.126	4	3	1	95	11	8
201129219371	0	1	12.126	4	3	1	95	11	8
201129222255	0	1	12.126	4	3	1	95	11	8
201129409806	0	1	13.806	3	3	1	50	8	1
201129409806	0	2	13.806	3	3	1	50	8	1
201129410453	0	1	13.806	3	3	2	50	8	1
201129410556	0	1	13.806	3	3	3	50	8	1
201129411148	0	1	13.806	3	3	1	50	8	1
201129411274	0	1	13.806	3	3	2	50	8	1
201129411471	0	1	38.196554	3	3	10	50	8	1
201129411481	0	1	13.806	3	3	3	50	8	8
201129411574	0	1	13.677052	3	3	7	50	8	1
201129411773	0	1	13.806	3	3	3	50	8	1
201129411802	0	1	13.806	3	3	5	50	8	1
201129411878	0	1	13.806	3	3	5	50	8	1
201129411981	0	1	13.806	3	3	5	50	8	1
201129412105	0	1	13.806	3	3	1	50	8	3
201129412522	0	1	13.806	3	3	3	50	8	1
201129412589	0	1	13.806	3	3	3	50	8	1
201129412669	0	1	38.196554	3	3	10	50	8	1
201129413058	0	1	13.806	3	3	2	50	8	1
201129413134	0	1	13.806	3	3	1	50	8	1
201129413205	0	1	13.806	3	3	1	50	8	1
201129413269	0	1	13.806	3	3	4	50	8	1
201129413407	0	1	13.806	3	3	5	50	8	1
201129413541	0	1	13.677052	3	3	7	50	8	1
201129413643	0	1	13.806	3	3	3	50	8	1
201129413791	0	1	13.806	3	3	2	50	8	1
201129413869	0	1	13.806	3	3	4	50	8	1
201129413959	0	1	13.806	3	3	1	50	8	1
201129414161	0	1	101.244	3	6	2	50	8	1
201129414161	0	2	101.244	3	6	2	50	8	1
201129414280	0	1	13.677052	3	3	7	50	8	1
201129414292	0	1	13.677052	3	3	7	50	8	1
201129414300	0	1	13.677052	3	3	7	50	8	1
201129414411	0	1	101.244	3	6	3	50	8	1
201129414603	0	1	13.806	3	3	2	50	8	1
201129414871	0	1	13.806	3	3	5	50	8	1
201129414935	0	1	13.806	3	3	3	50	8	1
201129415084	0	1	13.806	3	3	1	50	8	1
201129415140	0	1	13.806	3	3	2	50	8	1
201129415349	0	1	13.806	3	3	2	50	8	1
201129415721	0	1	13.806	3	3	3	50	8	1
201129415755	0	1	13.806	3	3	5	50	8	1
201129415963	0	1	13.806	3	3	2	50	8	8
201129415975	0	1	13.677052	3	3	7	50	8	8
201129416082	0	1	13.806	3	3	1	50	8	8
201129416347	0	1	13.806	3	3	1	50	8	8
201129416388	0	1	13.806	3	3	1	50	8	8
201129416528	0	1	13.806	3	3	5	50	8	8
201129416568	0	1	4.602	3	2	1	50	8	8
201129416915	0	1	13.806	3	3	2	50	8	8
201129416952	0	1	13.806	3	3	2	50	8	8
201129417155	0	1	13.806	3	3	5	50	8	8
201129417197	0	1	4.602	3	2	2	50	8	8
201129417547	0	1	13.806	3	3	5	50	8	1
201129417614	0	1	13.677052	3	3	7	50	8	1
201129417667	0	1	13.806	3	3	1	50	8	8
201129417748	0	1	13.806	3	3	4	50	8	8
201129418204	0	1	13.806	3	3	3	50	8	2
201129418447	0	1	13.806	3	3	1	50	8	8
201129418844	0	1	4.602	3	2	3	50	8	8
201129419074	0	1	13.806	3	3	4	50	8	2
201129419094	0	1	38.196554	3	2	10	50	8	8
201129419097	0	1	38.196554	3	3	10	50	8	8
201129419131	0	1	13.806	3	3	2	50	8	8
201129419360	0	1	4.602	3	1	2	50	8	8
201129419360	0	2	4.602	3	1	2	50	8	8
201129419360	0	3	4.602	3	1	2	50	8	8
201129419360	0	4	4.602	3	1	2	50	8	8
201129419844	0	1	38.196554	3	3	10	50	8	8
201129513087	0	1	11.278586	2	3	3	91	5	9
201129513744	0	1	15.501654	2	3	15	91	5	9
201129513744	0	2	15.501654	2	3	15	91	5	8
201129513877	0	1	13.593734	2	3	19	91	5	8
201129514460	0	1	10.992176	2	3	4	91	5	9
201129514590	0	1	16.072111	2	3	55	91	5	1
201129514874	0	1	13.593734	2	3	19	91	5	1
201129514981	0	1	11.927349	2	3	9	91	5	1
201129514981	0	2	11.927349	2	3	9	91	5	1
201129515244	0	1	30.412112	2	3	112	91	5	1
201129515744	0	1	13.963	2	3	1	91	5	1
201129515848	0	1	10.992176	2	3	4	91	5	9
201129515888	0	1	11.927349	2	3	9	91	5	1
201129516143	0	1	16.072111	2	3	55	91	5	1
201129516251	0	1	14.797429	2	3	46	91	5	9
201129516488	0	1	11.278586	2	3	3	91	5	1
201129516700	0	1	10.992176	2	3	4	91	5	1
201129516760	0	1	11.927349	2	3	9	91	5	1
201129516974	0	1	14.797429	2	3	46	91	5	1
201129517215	0	1	224.296611	2	4	19	91	5	8
201129517246	0	1	11.927349	2	3	9	91	5	1
201129517304	0	1	11.927349	2	3	9	91	5	2
201129517329	0	1	11.278586	2	3	3	91	5	1
201129517664	0	1	10.992176	2	3	4	91	5	9
201129517723	0	1	15.501654	2	3	15	91	5	1
201129517845	0	1	11.759303	2	3	14	91	5	1
201129517916	0	1	14.797429	2	3	46	91	5	2
201129518139	0	1	11.319524	2	3	7	91	5	1
201129518214	0	1	10.992176	2	3	4	91	5	1
201129518244	0	1	11.278586	2	3	3	91	5	1
201129518319	0	1	13.963	2	3	1	91	5	1
201129518360	0	1	16.072111	2	3	55	91	5	1
201129518366	0	1	16.072111	2	3	55	91	5	8
201129518387	0	1	21.532482	2	3	67	91	5	1
201129518404	0	1	21.532482	2	3	67	91	5	1
201129518416	0	1	21.532482	2	3	67	91	5	1
201129518530	0	1	15.501654	2	3	15	91	5	1
201129518582	0	1	13.593734	2	3	19	91	5	1
201129518843	0	1	10.362906	2	3	32	91	5	1
201129518907	0	1	11.759303	2	3	14	91	5	1
201129518919	0	1	11.759303	2	3	14	91	5	1
201129519018	0	1	11.927349	2	3	9	91	5	8
201129519027	0	1	11.927349	2	3	9	91	5	8
201129519099	0	1	11.927349	2	3	9	91	5	8
201129519189	0	1	11.278586	2	3	3	91	5	8
201129519501	0	1	11.319524	2	3	7	91	5	9
201129519618	0	1	10.992176	2	3	4	91	5	1
201129519618	0	2	10.992176	2	3	4	91	5	1
201129519810	0	1	14.797429	2	3	46	91	5	8
201129519826	0	1	14.797429	2	3	46	91	5	8
201129519850	0	1	14.797429	2	3	46	91	5	8
201129519938	0	1	101.507274	2	6	3	91	5	8
201129519953	0	1	11.278586	2	3	3	91	5	9
201129520158	0	1	13.963	2	3	1	91	5	1
201129520242	0	1	30.412112	2	3	113	91	5	8
201129520311	0	1	10.992176	2	3	4	91	5	8
201129520426	0	1	11.759303	2	3	14	91	5	8
201129520550	0	1	14.797429	2	3	46	91	5	8
201129520562	0	1	14.797429	2	3	46	91	5	8
201129520575	0	1	10.362906	2	3	32	91	5	8
201129520596	0	1	10.362906	2	3	32	91	5	8
201129520679	0	1	13.593734	2	3	19	91	5	8
201129520714	0	1	13.593734	2	3	19	91	5	8
201129520751	0	1	15.039576	2	3	24	91	5	1
201129520781	0	1	16.072111	2	3	55	91	5	8
201129520809	0	1	16.072111	2	3	55	91	5	8
201129520856	0	1	11.278586	2	3	3	91	5	8
201129520879	0	1	11.278586	2	3	3	91	5	8
201129520971	0	1	11.927349	2	3	9	91	5	3
201129521096	0	1	11.927349	2	3	9	91	5	8
201129521193	0	1	21.532482	2	3	67	91	5	8
201129521208	0	1	21.532482	2	3	67	91	5	8
201129521580	0	1	14.797429	2	3	46	91	5	8
201129521624	0	1	10.362906	2	3	32	91	5	8
201129521625	0	1	10.362906	2	3	32	91	5	8
201129521654	0	1	10.362906	2	3	32	91	5	8
201129521738	0	1	13.963	2	3	1	91	5	1
201129521916	0	1	11.278586	2	3	3	91	5	8
201129522171	0	1	11.927349	2	3	9	91	5	8
201129522226	0	1	11.927349	2	3	9	91	5	8
201129522392	0	1	10.992176	2	3	4	91	5	8
201129522599	0	1	10.362906	2	3	32	91	5	8
201129522639	0	1	16.072111	2	3	55	91	5	8
201129607149	0	1	15.7591	4	3	1	94	11	2
201129607154	0	1	15.7591	4	3	1	94	11	8
201129607340	0	1	15.7591	4	3	4	94	11	2
201129607340	0	2	15.7591	4	3	4	94	11	1
201129607504	0	1	220.6274	4	4	1	94	11	8
201129607512	0	1	15.7591	4	3	1	94	11	8
201129607534	0	1	15.7591	4	3	1	94	11	8
201129607785	0	1	15.7591	4	3	3	94	11	1
201129607821	0	1	15.7591	4	3	3	94	11	2
201129607857	0	1	15.7591	4	3	1	94	11	2
201129607875	0	1	15.7591	4	3	1	94	11	2
201129607883	0	1	15.7591	4	3	1	94	11	2
201129607916	0	1	15.7591	4	3	1	94	11	8
201129607963	0	1	15.7591	4	3	2	94	11	2
201129608024	0	1	15.7591	4	3	4	94	11	8
201129608081	0	1	31.217201	4	3	5	94	11	1
201129608108	0	1	15.7591	4	3	1	94	11	1
201129608119	0	1	15.7591	4	3	1	94	11	1
201129608179	0	1	15.7591	4	3	1	94	11	1
201129608187	0	1	15.7591	4	3	1	94	11	1
201129608191	0	1	15.7591	4	3	1	94	11	2
201129608446	0	1	15.7591	4	3	3	94	11	1
201129608477	0	1	15.7591	4	3	1	94	11	1
201129608519	0	1	15.7591	4	3	1	94	11	1
201129608644	0	1	15.7591	4	3	4	94	11	1
201129608759	0	1	31.217201	4	3	5	94	11	1
201129608771	0	1	15.7591	4	3	1	94	11	1
201129608830	0	1	15.7591	4	3	1	94	11	2
201129608840	0	1	15.7591	4	3	1	94	11	2
201129608865	0	1	15.7591	4	3	1	94	11	1
201129608867	0	1	15.7591	4	3	1	94	11	2
201129608989	0	1	15.7591	4	3	3	94	11	1
201129608994	0	1	15.7591	4	3	3	94	11	1
201129609135	0	1	15.7591	4	3	1	94	11	2
201129609141	0	1	15.7591	4	3	1	94	11	1
201129609142	0	1	15.7591	4	3	1	94	11	8
201129609191	0	1	15.7591	4	3	4	94	11	8
201129609341	0	1	15.7591	4	3	2	94	11	2
201129609514	0	1	15.7591	4	3	3	94	11	8
201129609574	0	1	15.7591	4	3	1	94	11	2
201129609578	0	1	220.6274	4	4	1	94	11	2
201129609712	0	1	15.7591	4	3	2	94	11	2
201129609818	0	1	15.7591	4	3	4	94	11	2
201129609928	0	1	15.7591	4	3	1	94	11	2
201129609954	0	1	15.7591	4	3	1	94	11	2
201129609979	0	1	15.7591	4	3	1	94	11	1
201129609980	0	1	15.7591	4	3	1	94	11	2
201129610039	0	1	15.7591	4	3	3	94	11	1
201129610047	0	1	15.7591	4	3	3	94	11	2
201129610063	0	1	15.7591	4	3	3	94	11	2
201129610084	0	1	15.7591	4	3	3	94	11	1
201129610090	0	1	15.7591	4	3	3	94	11	1
201129610249	0	1	15.7591	4	3	1	94	11	1
201129610262	0	1	15.7591	4	3	1	94	11	1
201129610346	0	1	15.7591	4	3	1	94	11	2
201129610348	0	1	94.5546	4	6	1	94	11	1
201129610408	0	1	220.6274	4	4	1	94	11	2
201129610435	0	1	15.7591	4	3	1	94	11	1
201129610671	0	1	31.217201	4	3	5	94	11	2
201129610689	0	1	15.7591	4	3	1	94	11	8
201129610690	0	1	220.6274	4	4	1	94	11	8
201129610706	0	1	15.7591	4	3	1	94	11	8
201129610731	0	1	15.7591	4	3	1	94	11	8
201129610764	0	1	15.7591	4	3	1	94	11	2
201129610776	0	1	15.7591	4	3	1	94	11	2
201129610778	0	1	15.7591	4	3	1	94	11	8
201129610789	0	1	15.7591	4	3	1	94	11	2
201129610823	0	1	15.7591	4	3	2	94	11	2
201129610945	0	1	220.6274	4	4	3	94	11	2
201129610961	0	1	15.7591	4	3	3	94	11	8
201129611023	0	1	15.7591	4	3	1	94	11	8
201129611064	0	1	15.7591	4	3	1	94	11	8
201129611079	0	1	15.7591	4	3	1	94	11	8
201129611088	0	1	15.7591	4	3	1	94	11	8
201129611157	0	1	94.5546	4	6	2	94	11	8
201129611157	0	2	94.5546	4	6	2	94	11	8
201129611157	0	3	94.5546	4	6	2	94	11	8
201129611300	0	1	15.7591	4	3	1	94	11	2
201129611327	0	1	15.7591	4	3	1	94	11	2
201129611465	0	1	15.7591	4	3	3	94	11	8
201129611491	0	1	15.7591	4	3	2	94	11	2
201129611523	0	1	15.7591	4	3	2	94	11	2
201129611536	0	1	15.7591	4	3	1	94	11	9
201129611561	0	1	15.7591	4	3	1	94	11	2
201129611586	0	1	15.7591	4	3	1	94	11	2
201129611609	0	1	15.7591	4	3	1	94	11	1
201129611622	0	1	15.7591	4	3	1	94	11	2
201129611636	0	1	15.7591	4	3	1	94	11	2
201129611703	0	1	15.7591	4	3	2	94	11	8
