CASENUM	VEH_NO	WEIGHT	REGION	STRATUM	PJ	PSU	PSUSTRAT	PVE_Forms	PNUMOCCS	PMONTH	PHOUR	PMINUTE	PHARM_EV	PMAN_COLL	PTYPE	PHIT_RUN	PMAKE	PMODEL	PBODYTYP	PMODYEAR	PVIN	PTRAILER	PMCARR_I1	PMCARR_I2	PMCARR_ID	PGVWR	PV_CONFIG	PCARGTYP	PHAZ_INV	PHAZPLAC	PHAZ_ID	PHAZ_CNO	PHAZ_REL	PBUS_USE	PSP_USE	PEM_USE	PIMPACT1	PIMPACT2	PVEH_SEV	PTOWED	PM_HARM	PFIRE
201110706083	1	223.466985	1	4	8	3	1	1	1	6	11	58	14	0	2	0	13	13	4	2010	3LNHL2JC0AR7	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	9	8	1	12	0
201110706164	2	223.85142	1	4	4	3	1	1	0	7	16	4	14	0	3	0	42	43	4	1997	WDBGA43G9VA3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	61	8	1	12	0
201110706176	2	103.30593	1	6	13	3	1	1	0	6	1	40	14	0	2	0	12	16	4	2006	2FAFP70WX6X1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	6	2	12	0
201110706176	3	103.30593	1	6	13	3	1	1	1	6	1	40	14	0	2	0	34	36	1	2006	WBAEK13406CN	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	8	1	14	0
201110706176	4	103.30593	1	6	13	3	1	1	0	6	1	40	14	0	2	0	23	441	20	2000	1GKDM19W5YB5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	8	1	14	0
201110706176	5	103.30593	1	6	13	3	1	1	0	6	1	40	14	0	2	0	35	401	14	2005	5N1AR18W35C7	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	8	1	14	0
201110706295	3	2.4908	1	2	1	3	1	2	0	7	18	16	12	8	2	0	54	35	4	1996	JH4UA2650TC0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	62	8	1	12	0
201110706516	1	223.466985	1	4	8	3	1	1	0	7	16	40	14	0	2	0	37	32	4	2006	1HGCM66826A0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	7	8	1	12	0
201110706560	1	221.36985	1	4	13	3	1	1	0	7	17	0	14	0	3	0	18	7	4	2003	2G4WS52J1311	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	9	8	1	12	0
201110706595	2	101.11004	1	6	7	3	1	1	0	7	3	45	14	0	2	0	12	401	14	1999	1FMYU24E7XUX	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	82	82	8	1	12	0
201110706595	3	101.11004	1	6	7	3	1	1	0	7	3	45	14	0	2	0	12	401	14	2008	1FMEU73E68UB	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	8	1	12	0
201110706613	3	2.4908	1	1	1	3	1	2	0	7	13	20	12	2	3	0	35	39	4	2010	1N4AA5AP6AC8	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	8	1	12	0
201110706613	4	2.4908	1	1	1	3	1	2	0	7	13	20	12	2	3	0	35	473	31	2004	5N1AA08B64N7	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	63	8	1	12	0
201110706643	3	223.85142	1	4	4	3	1	2	0	7	17	0	12	7	2	0	20	37	4	2011	1G1ZA5E1XBF3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	8	1	12	0
201110706766	2	224.172	1	4	1	3	1	1	0	7	19	35	14	0	3	0	6	399	4	2007	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	12	8	1	12	0
201110706907	3	43.720116	1	5	21	3	1	2	0	7	13	58	12	6	2	0	37	441	20	2000	2HKRL1866YH6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	6	8	1	12	0
201110706907	4	43.720116	1	5	21	3	1	2	0	7	13	58	12	6	2	0	49	442	20	2005	5TDZA23C55S2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	12	8	1	12	0
201110706993	1	100.448943	1	6	10	3	1	1	0	7	5	35	14	0	2	0	6	999	49	2001	999999999999	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	7	8	1	12	0
201110707253	1	223.463504	1	4	3	3	1	1	0	8	12	45	14	0	2	0	37	421	15	2010	5FNYF4H56AB0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	62	8	1	12	0
201110707388	1	221.36985	1	4	13	3	1	1	0	8	19	0	14	0	3	0	59	35	4	2009	JTHCK2626920	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	83	83	8	1	14	0
201110707410	2	226.493712	1	4	16	3	1	1	0	7	13	8	14	0	2	0	35	39	4	2003	JN1DA31A03T4	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	5	5	8	1	12	0
201110707546	1	223.85142	1	4	4	3	1	1	0	8	11	0	14	0	2	0	42	421	15	2011	4JGBF7BE6BA6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	12	8	1	14	0
201110707599	1	15.166506	1	3	7	3	1	1	0	8	7	0	14	0	2	0	54	35	4	2000	19UUA5668YA0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	8	1	12	0
201110707649	2	49.65933	1	5	8	3	1	1	1	8	7	0	14	0	2	0	59	403	14	2007	2T2HK31U37C0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	9	8	2	14	0
201110707750	2	99.31866	1	6	8	3	1	1	0	8	19	40	14	0	2	0	30	40	6	2002	WVWSE61J92W3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	62	8	1	12	0
201110707750	3	99.31866	1	6	8	3	1	1	0	8	19	40	14	0	2	0	37	32	4	1997	1HGCE6641VA0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	63	6	2	12	0
201110707916	3	46.860768	1	5	16	3	1	2	0	8	7	4	12	6	2	0	20	37	4	2009	1G1ZF57559F2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	12	8	1	12	0
201110707916	4	46.860768	1	5	16	3	1	2	0	8	7	4	12	6	2	0	37	31	2	2001	1HGEM22931L0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	98	98	8	1	12	0
201110707916	5	46.860768	1	5	16	3	1	2	0	8	7	4	12	6	2	0	49	32	4	2004	2T1BR32E34C2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	12	8	1	12	0
201110707916	6	46.860768	1	5	16	3	1	2	0	8	7	4	12	6	2	0	35	39	4	2000	JN1CA31A4YT0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	8	1	12	0
201110707916	7	46.860768	1	5	16	3	1	2	0	8	7	4	12	6	2	0	51	50	6	2010	YV4960DZ8A20	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	8	1	12	0
201110707930	2	226.493712	1	4	16	3	1	1	0	8	11	20	14	0	2	0	39	32	4	2007	SAJWA73C37TH	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	98	98	8	1	14	0
201110708056	1	221.36985	1	4	13	3	1	1	0	8	20	50	14	0	2	0	54	39	4	2010	JH4CU2F61AC0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	8	1	12	0
201110708499	2	223.463504	1	4	3	3	1	1	0	9	14	55	40	0	3	0	42	47	1	2002	WDBLK74G72T1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	2	2	8	1	14	0
201110708568	2	221.36985	1	4	13	3	1	1	6	9	0	35	14	0	2	0	13	421	15	2005	5LMFU28575LJ	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	63	2	4	14	0
201110708593	2	227.49759	1	4	7	3	1	1	0	9	20	55	14	0	2	0	55	399	9	2001	KM8SC83D01U0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	11	8	1	12	0
201110708696	1	224.814301	1	4	10	3	1	1	0	9	7	40	14	0	2	0	51	34	4	1985	YV1AX8844F10	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	63	8	1	12	0
201110708814	2	227.49759	1	4	7	3	1	1	0	9	22	10	14	0	2	0	49	32	4	1986	JT2AE82E2G33	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	81	81	8	1	12	0
201110708814	3	227.49759	1	4	7	3	1	1	0	9	22	10	14	0	2	0	49	442	20	2006	5TDZA23C66S4	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	8	1	12	0
201110708814	4	227.49759	1	4	7	3	1	1	0	9	22	10	14	0	2	0	37	31	4	2008	2HGFA16588H3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	8	1	12	0
201110708814	5	227.49759	1	4	7	3	1	1	0	9	22	10	14	0	2	0	49	402	14	2006	JTMBD33V3650	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	98	8	1	12	0
201110709019	1	14.573372	1	1	21	3	1	1	0	9	23	27	14	0	2	0	49	53	5	2011	4T3BA3BB7BU0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	8	2	12	0
201110709067	1	221.36985	1	4	13	3	1	1	0	9	8	9	14	0	2	0	35	399	9	2009	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	8	1	12	0
201110709145	1	223.466985	1	4	8	3	1	1	0	9	6	25	14	0	3	0	35	47	4	2000	1N4DL01D8YC1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	62	8	1	12	0
201110709212	1	218.60058	1	4	21	3	1	1	0	9	20	45	14	0	2	0	35	39	4	2003	JN1DA31A13T4	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	12	8	1	12	0
201110709228	2	43.720116	1	5	21	3	1	1	0	9	13	55	14	0	2	0	49	40	4	2002	4T1BE32K72U5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	7	8	1	12	0
201110709256	2	223.463504	1	4	3	3	1	1	0	9	1	10	14	0	2	0	14	443	20	2001	4M2ZV14T21DJ	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	12	8	1	12	0
201110709348	3	5.055502	1	1	7	3	1	2	0	10	10	50	12	6	2	0	14	999	49	1997	999999999999	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	8	1	12	0
201110709348	4	5.055502	1	1	7	3	1	2	0	10	10	50	12	6	2	0	49	399	4	2004	999999999999	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	8	1	12	0
201110709382	3	14.923428	1	3	4	3	1	2	0	9	10	20	12	8	2	0	35	39	4	2004	1N4BA41E04C8	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	9	8	1	12	0
201110709455	2	224.814301	1	4	10	3	1	1	0	10	14	10	14	0	2	0	7	422	15	2008	1D8HB38N48F1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	61	8	1	12	0
201110709671	2	43.720116	1	5	21	3	1	1	0	10	22	20	14	0	2	1	37	399	9	2007	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	8	4	12	0
201110709698	3	101.531664	1	6	16	3	1	2	0	10	16	0	12	6	3	0	49	442	20	2005	5TDZA23C25S3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	63	8	1	12	0
201110710209	1	223.463504	1	4	3	3	1	1	0	10	18	45	14	0	3	0	20	481	31	1995	1GNFK16K5SJ3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	63	8	1	14	0
201110710323	1	227.49759	1	4	7	3	1	1	1	10	21	50	14	0	2	0	37	32	4	2006	1HGCM72776A0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	9	8	1	12	0
201110710403	3	49.74476	1	5	4	3	1	2	0	11	5	30	12	6	2	0	35	499	19	2011	999999999999	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	11	8	1	12	0
201110710403	4	49.74476	1	5	4	3	1	2	0	11	5	30	12	6	2	0	49	399	4	1996	999999999999	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	9	8	1	12	0
201110710752	2	227.49759	1	4	7	3	1	1	0	11	21	0	14	0	2	0	30	46	4	2009	WVWHL73C09E5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	63	8	4	12	0
201110710870	3	50.55502	1	5	7	3	1	2	0	11	22	19	12	6	2	0	37	402	14	2011	5J6RE4H7XBL0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	8	1	12	0
201110710870	4	50.55502	1	5	7	3	1	2	0	11	22	19	12	6	2	0	37	402	14	2010	5J6RE4H35AL0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	81	81	8	1	12	0
201110710902	2	100.448943	1	6	10	3	1	1	0	11	10	19	43	0	3	0	2	404	14	1999	1J4GW58N7XC6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	83	83	8	1	12	0
201110711006	2	223.463504	1	4	3	3	1	1	0	11	2	30	14	0	2	0	12	17	4	2002	1FAFP55U62G1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	8	1	12	0
201110711028	3	101.57432	1	6	3	3	1	2	0	11	22	10	12	6	2	0	99	999	99	9999	999999999999	9	99	999999999	99999999999	9	99	99	1	0	0	0	0	99	99	9	99	99	9	1	12	0
201110711193	3	4.965933	1	2	8	3	1	2	0	11	0	24	12	6	2	0	37	32	4	2005	1HGCM567X5A0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	9	8	1	12	0
201110711193	4	4.965933	1	2	8	3	1	2	0	11	0	24	12	6	2	0	13	399	4	9999	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	63	8	1	12	0
201110711503	2	14.573372	1	2	21	3	1	1	1	12	4	15	14	0	2	0	85	881	66	1998	1XKWDB9X8WJ7	0	77	777777777	77777777777	3	19	98	1	0	0	0	0	0	0	0	6	6	8	1	12	0
201110711572	2	14.349849	1	3	10	3	1	1	0	12	1	7	14	0	3	0	99	999	99	9999	999999999999	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	8	1	12	0
201110711656	1	223.85142	1	4	4	3	1	1	0	12	8	5	14	0	2	0	37	402	14	2010	5J6RE4H59AL0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	8	1	12	0
201110711789	2	226.493712	1	4	16	3	1	1	0	12	8	50	14	0	2	0	20	399	1	1991	999999999999	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	10	10	8	1	14	0
201110711825	1	223.466985	1	4	8	3	1	1	0	12	8	41	14	0	3	0	82	884	61	2006	4UZAANBW76CN	0	77	777777777	77777777777	2	1	98	1	0	0	0	0	0	0	0	61	61	8	1	12	0
201110711836	3	14.573372	1	1	21	3	1	2	0	12	8	29	12	1	2	0	39	36	4	2002	SAJEA51D32XC	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	62	8	1	12	0
201110711839	1	218.60058	1	4	21	3	1	1	0	12	22	35	14	0	2	0	37	32	4	1996	1HGCD7237TA0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	7	8	1	14	0
201111179939	2	13.0465	1	3	2	4	3	1	3	1	15	22	14	0	3	0	49	442	20	2011	5TDKK3DC6BS0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	8	8	8	4	12	0
201111179966	2	221.7905	1	4	2	4	3	1	0	1	19	44	14	0	3	0	49	40	4	2002	JTDBE30K9200	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	7	8	4	14	0
201111180028	1	221.7905	1	4	2	4	3	1	0	1	22	34	14	0	3	0	49	442	20	1999	4T3ZF13C8XU1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	12	8	4	14	0
201111180067	4	104.372	1	6	3	4	3	3	0	1	0	58	12	7	3	0	20	481	31	2004	1GCEC14XX4Z1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	8	1	12	0
201111180068	2	221.7905	1	4	3	4	3	1	0	1	15	35	14	0	3	0	22	19	2	2007	1G2AL15F5771	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	8	8	8	1	14	0
201111180247	2	108.54688	1	6	6	4	3	1	1	1	10	49	45	0	4	0	98	998	93	2004	999999999999	0	77	777777777	77777777777	9	19	97	1	0	0	0	0	0	0	0	6	6	0	1	45	0
201111180344	2	221.7905	1	4	3	4	3	1	1	1	12	30	45	0	4	0	84	881	63	2006	1HTWDAAR56J2	0	77	777777777	77777777777	3	1	4	1	0	0	0	0	0	0	0	6	6	8	1	45	0
201111180385	2	221.7905	1	4	1	4	3	1	0	1	12	34	14	0	3	0	49	32	4	2007	2T1BR32E97C7	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	12	8	1	14	0
201111180424	2	221.7905	1	4	1	4	3	1	0	1	18	56	14	0	3	0	53	33	4	2004	JS2RA61S2452	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	12	8	1	14	0
201111180544	1	52.186	1	5	1	4	3	1	1	2	14	36	14	0	3	0	7	482	31	1998	1B7KF2369WJ2	1	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	14	8	1	14	0
201111180588	2	118.72315	1	6	11	4	3	1	0	1	20	44	14	0	3	0	12	481	31	2004	2FTRX18W44CA	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	8	8	8	4	14	0
201111180667	2	221.7905	1	4	4	4	3	1	0	2	1	4	14	0	3	0	55	33	4	2002	KMHWF25H82A5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	12	6	2	14	0
201111180667	3	221.7905	1	4	4	4	3	1	0	2	1	4	14	0	3	0	22	20	4	1998	1G2WP52K0WF3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	4	4	8	4	14	0
201111180943	2	221.7905	1	4	1	4	3	1	0	2	12	51	14	0	3	0	35	471	30	1990	1N6SD16SXLC3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	8	4	14	0
201111180991	2	221.7905	1	4	4	4	3	1	1	1	10	8	45	0	4	0	12	481	31	2007	1FTNF21567EA	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	11	8	1	45	0
201111181209	1	237.4463	1	4	7	4	3	1	0	2	3	1	14	0	3	0	49	50	3	2010	JTKDE3B71A03	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	7	6	2	14	0
201111181606	1	221.7905	1	4	1	4	3	1	0	3	7	18	14	0	3	0	49	51	4	2008	JTDBT9238812	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	8	10	8	1	14	0
201111181643	3	108.54688	1	6	6	4	3	2	0	3	11	31	12	6	3	0	20	20	4	1995	2G1WN52M8S11	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	11	8	4	14	0
201111182097	2	33.9209	1	2	7	4	3	1	2	4	11	26	45	0	4	0	23	881	62	2009	1GDJ5C1959F4	0	77	777777777	77777777777	2	1	4	1	0	0	0	0	0	0	0	6	6	4	3	12	0
201111182118	1	237.4463	1	4	11	4	3	1	0	3	16	50	14	0	3	0	19	14	4	1995	1G6KS52Y0SU8	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	10	10	8	1	14	0
201111182738	3	33.9209	1	5	7	4	3	2	0	4	9	49	12	6	3	0	49	43	4	2004	4T1BF28B94U3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	8	1	12	0
201111183076	1	217.09376	1	4	6	4	3	1	0	5	16	8	14	0	2	0	49	40	4	2007	4T1BE46K07U0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	7	8	4	12	0
201111183132	1	221.7905	1	4	2	4	3	1	0	5	17	16	14	0	3	0	12	442	20	1999	2FMZA5141XBC	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	8	4	14	0
201111183690	3	52.186	1	5	2	4	3	2	0	5	12	19	12	6	3	0	23	431	16	1998	3GKFK16R8WG5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	4	4	6	2	12	0
201111183735	2	104.372	1	6	1	4	3	1	0	5	1	26	14	0	3	0	37	402	14	2003	SHSRD78833U1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	6	2	12	0
201111184032	3	33.9209	1	5	7	4	3	2	0	6	15	28	12	8	3	0	37	31	4	2007	2HGFA55517H7	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	8	8	8	4	12	0
201111184330	2	118.72315	1	6	11	4	3	1	0	6	7	28	31	0	3	0	49	401	14	2004	JTEBU14RX400	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	8	4	12	0
201111184600	1	104.372	1	6	2	4	3	1	0	7	0	50	14	0	3	0	49	442	20	2006	5TDZA23C46S4	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	8	4	14	0
201111184634	2	13.0465	1	3	2	4	3	1	0	6	17	41	9	0	2	0	99	999	49	9999	999999999999	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	11	8	8	9	0
201111184717	1	217.09376	1	4	6	4	3	1	0	6	13	59	14	0	3	0	14	17	4	1999	1MEFM53S5XA6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	9	8	4	12	0
201111184731	2	118.72315	1	6	11	4	3	1	0	6	21	8	14	0	3	0	13	1	4	2003	1LNHM81WX3Y6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	10	10	8	4	12	0
201111184865	2	217.09376	1	4	6	4	3	1	0	7	23	27	14	0	2	0	37	31	4	2006	1HGFA16856L1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	8	1	12	0
201111185035	1	237.4463	1	4	11	4	3	1	0	7	22	53	14	0	2	0	42	401	14	2003	4JGAB54E73A3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	8	9	8	4	12	0
201111185262	2	13.0465	1	1	4	4	3	1	0	7	20	18	14	0	3	0	99	998	93	9999	888888888888	0	77	777777777	77777777777	9	99	98	1	0	0	0	0	0	0	0	6	99	9	4	12	0
201111185275	1	237.4463	1	4	11	4	3	1	0	7	8	48	14	0	2	0	20	37	4	2009	1G1ZJ57B2941	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	8	9	8	1	12	0
201111185297	3	59.361575	1	5	11	4	3	2	0	7	22	54	12	6	2	0	37	31	4	2004	2HGES16464H6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	4	4	8	4	14	0
201111185297	4	59.361575	1	5	11	4	3	2	0	7	22	54	12	6	2	0	6	441	20	2010	2A4RR4DEXAR1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	4	4	8	4	12	0
201111185661	1	13.0465	1	1	2	4	3	1	0	8	3	47	14	0	2	0	7	482	31	1994	1B7HF16Z6RS6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	7	8	4	12	0
201111185676	2	221.7905	1	4	1	4	3	1	0	8	4	43	14	0	2	0	51	46	4	2002	YV1VS29532F8	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	7	8	4	12	0
201111185921	1	237.4463	1	4	11	4	3	1	0	8	8	25	14	0	3	0	30	46	4	1999	WVWMD63B9XE2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	1	2	8	1	12	0
201111185983	1	217.09376	1	4	6	4	3	1	0	8	1	36	14	0	2	0	20	16	4	2003	1G1JC52F5371	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	7	8	4	12	0
201111186083	2	237.4463	1	4	11	4	3	1	0	8	13	29	14	0	2	0	12	401	14	1994	1FMDU34X9RUB	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	9	8	4	12	0
201111186104	3	52.186	1	5	2	4	3	2	0	8	9	56	12	6	3	0	49	472	30	2009	999999999999	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	11	8	1	12	0
201111186225	2	221.7905	1	4	3	4	3	1	0	8	13	5	14	0	2	0	34	34	4	2003	WBAEV33403KL	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	62	8	1	12	0
201111186379	2	104.372	1	6	1	4	3	1	0	8	20	56	14	0	2	0	2	404	14	2002	1J4GW48S42C2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	1	1	6	2	12	0
201111186535	2	237.4463	1	4	11	4	3	1	0	9	1	29	14	0	2	0	37	32	4	1996	1HGCE6672TA0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	11	8	4	12	0
201111186576	1	221.7905	1	4	1	4	3	1	3	9	18	9	14	0	2	0	18	7	4	2003	2G4WS52J3311	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	4	4	8	1	12	0
201111186763	1	243.18676	1	4	17	4	3	1	0	8	17	30	14	0	2	0	12	37	4	2003	1FAFP34393W2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	3	3	8	4	12	0
201111187153	2	237.4463	1	4	11	4	3	1	0	9	12	42	14	0	2	0	20	481	31	2004	1GNFK16T74J2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	8	8	8	1	12	0
201111187155	2	217.09376	1	4	6	4	3	1	0	9	12	40	14	0	2	0	20	2	4	2003	2G1WH55K3394	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	9	8	1	12	0
201111187305	2	101.7627	1	6	7	4	3	1	0	9	14	21	30	0	3	0	22	999	49	1979	999999999999	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	13	13	8	4	18	0
201111187500	2	217.09376	1	4	6	4	3	1	0	9	17	40	44	0	3	0	37	32	4	2001	1HGCG66551A1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	13	13	8	4	14	0
201111187722	2	13.0465	1	3	2	4	3	1	0	10	23	27	30	0	3	0	14	6	4	2010	2MEBM7FV5AX6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	12	8	4	12	0
201111187722	3	13.0465	1	3	2	4	3	1	0	10	23	27	30	0	3	0	37	32	4	2008	1HGCP26828A0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	12	8	4	12	0
201111187722	4	13.0465	1	3	2	4	3	1	0	10	23	27	30	0	3	0	12	24	6	2007	2FMDK49C27BB	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	2	8	4	12	0
201111187722	5	13.0465	1	3	2	4	3	1	0	10	23	27	30	0	3	0	37	39	5	2010	JHMGE8H48AC0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	2	2	8	4	12	0
